days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
32.663194	24.577778	4.625	   NA	21.6327	12.6782	28.8207	4.6017	8.6628	25.7084	23.1545	27.1985	21.8590	24.5015	22.8807	17.5888	12.8790	15.8677	11.7120	20.4177	18.5626	15.2792	9.85	4.41	24.2171	1.98	0.81	16.1713	3.36	1.37
32.788194	24.702778	4.75	   NA	22.1116	12.9955	29.4580	4.7242	8.8497	26.2535	23.6322	27.7908	22.3245	25.0442	23.3681	18.0333	13.1571	16.2700	11.9747	20.8661	18.9765	15.6278	10.06	4.50	24.7355	2.03	0.83	16.5463	3.44	1.41
32.913194	24.827778	4.875	   NA	22.5906	13.3127	30.0953	4.8468	9.0367	26.7986	24.1099	28.3830	22.7900	25.5868	23.8555	18.4779	13.4353	16.6723	12.2373	21.3145	19.3905	15.9764	10.27	4.59	25.2540	2.08	0.85	16.9213	3.52	1.44
33.038194	24.952778	5	   NA	23.0695	13.6300	30.7327	4.9693	9.2236	27.3437	24.5876	28.9743	23.2556	26.1294	24.3429	18.9224	13.7134	17.0771	12.5000	21.7625	19.8031	16.3250	10.48	4.69	25.7722	2.13	0.87	17.2964	3.60	1.47
33.163194	25.077778	5.125	   NA	23.5442	13.9474	31.3547	5.0917	9.4087	27.8820	25.0577	29.5626	23.7179	26.6683	24.8243	19.3611	13.9885	17.4939	12.7625	22.2077	20.1992	16.6693	10.69	4.78	26.2855	2.18	0.89	17.6688	3.67	1.50
33.288194	25.202778	5.25	   NA	24.0136	14.2659	31.9699	5.2136	9.5911	28.4176	25.5215	30.1509	24.1782	27.1997	25.2967	19.7958	14.2613	17.9104	13.0246	22.6524	20.5931	17.0108	10.89	4.87	26.7941	2.23	0.91	18.0396	3.75	1.53
33.413194	25.327778	5.375	   NA	24.4800	14.5861	32.5835	5.3353	9.7723	28.9504	25.9830	30.7356	24.6373	27.7281	25.7672	20.2303	14.5354	18.3291	13.2873	23.0953	20.9865	17.3514	11.09	4.96	27.3003	2.28	0.93	18.4107	3.83	1.56
33.538194	25.452778	5.5	   NA	24.9452	14.9076	33.1967	5.4568	9.9536	29.4820	26.4418	31.3180	25.0941	28.2543	26.2369	20.6648	14.8130	18.7503	13.5530	23.5423	21.3802	17.6920	11.30	5.05	27.8045	2.32	0.95	18.7839	3.90	1.59
33.663194	25.577778	5.625	   NA	25.4088	15.2329	33.8074	5.5788	10.1343	30.0105	26.8988	31.8976	25.5500	28.7801	26.7042	21.1000	15.0892	19.1692	13.8208	23.9945	21.7692	18.0324	11.50	5.14	28.3069	2.37	0.97	19.1572	3.98	1.62
33.788194	25.702778	5.75	   NA	25.8705	15.5616	34.4138	5.7019	10.3133	30.5357	27.3538	32.4741	26.0063	29.3044	27.1681	21.5354	15.3632	19.5890	14.0876	24.4490	22.1525	18.3722	11.69	5.23	28.8071	2.42	0.99	19.5295	4.05	1.65
33.913194	25.827778	5.875	   NA	26.3321	15.8922	35.0178	5.8261	10.4912	31.0606	27.8076	33.0475	26.4636	29.8272	27.6302	21.9713	15.6367	20.0069	14.3541	24.9035	22.5357	18.7119	11.89	5.32	29.3061	2.47	1.01	19.9014	4.13	1.69
34.038194	25.952778	6	   NA	26.7954	16.2264	35.6256	5.9507	10.6702	31.5851	28.2618	33.6180	26.9215	30.3496	28.0914	22.4117	15.9075	20.4240	14.6217	25.3591	22.9192	19.0537	12.09	5.41	29.8046	2.52	1.03	20.2739	4.21	1.72
34.163194	26.077778	6.125	   NA	27.2607	16.5616	36.2332	6.0754	10.8510	32.1075	28.7149	34.1862	27.3764	30.8715	28.5519	22.8539	16.1837	20.8442	14.8898	25.8135	23.3016	19.3964	12.29	5.49	30.3014	2.56	1.05	20.6478	4.28	1.75
34.288194	26.202778	6.25	   NA	27.7256	16.8963	36.8324	6.2009	11.0314	32.6282	29.1651	34.7523	27.8283	31.3923	29.0111	23.2924	16.4660	21.2676	15.1576	26.2642	23.6830	19.7373	12.48	5.58	30.7962	2.61	1.06	21.0218	4.36	1.78
34.413194	26.327778	6.375	   NA	28.1903	17.2320	37.4256	6.3268	11.2104	33.1486	29.6141	35.3166	28.2786	31.9135	29.4678	23.7321	16.7482	21.6868	15.4250	26.7134	24.0633	20.0770	12.67	5.67	31.2899	2.66	1.08	21.3948	4.43	1.81
34.538194	26.452778	6.5	   NA	28.6554	17.5675	38.0191	6.4523	11.3885	33.6670	30.0615	35.8785	28.7276	32.4343	29.9222	24.1744	17.0291	22.1016	15.6923	27.1662	24.4423	20.4166	12.87	5.75	31.7818	2.70	1.10	21.7676	4.51	1.84
34.663194	26.577778	6.625	   NA	29.1172	17.9026	38.6109	6.5782	11.5658	34.1800	30.5061	36.4371	29.1747	32.9523	30.3749	24.6139	17.3090	22.5198	15.9586	27.6212	24.8210	20.7549	13.06	5.84	32.2708	2.75	1.12	22.1406	4.58	1.87
34.788194	26.702778	6.75	   NA	29.5745	18.2403	39.1999	6.7046	11.7450	34.6886	30.9474	36.9919	29.6187	33.4693	30.8271	25.0482	17.5893	22.9406	16.2254	28.0748	25.1994	21.0929	13.25	5.93	32.7572	2.79	1.14	22.5130	4.66	1.90
34.913194	26.827778	6.875	   NA	30.0311	18.5811	39.7886	6.8316	11.9267	35.1964	31.3872	37.5442	30.0624	33.9867	31.2793	25.4812	17.8703	23.3625	16.4932	28.5289	25.5778	21.4318	13.44	6.01	33.2427	2.84	1.16	22.8856	4.73	1.93
35.038194	26.952778	7	   NA	30.4923	18.9229	40.3772	6.9598	12.1103	35.7047	31.8271	38.0958	30.5072	34.5056	31.7287	25.9177	18.1509	23.7814	16.7623	28.9829	25.9580	21.7725	13.63	6.10	33.7282	2.88	1.18	23.2589	4.81	1.96
35.163194	27.077778	7.125	   NA	30.9564	19.2671	40.9643	7.0880	12.2910	36.2135	32.2678	38.6466	30.9536	35.0271	32.1771	26.3612	18.4329	24.2008	17.0306	29.4374	26.3376	22.1134	13.82	6.18	34.2143	2.93	1.20	23.6334	4.89	2.00
35.288194	27.202778	7.25	   NA	31.4212	19.6133	41.5467	7.2159	12.4707	36.7229	32.7078	39.1939	31.3996	35.5482	32.6247	26.8102	18.7162	24.6230	17.2978	29.8942	26.7127	22.4536	14.01	6.26	34.6995	2.97	1.21	24.0090	4.96	2.03
35.413194	27.327778	7.375	   NA	31.8841	19.9596	42.1225	7.3434	12.6500	37.2309	33.1457	39.7407	31.8421	36.0686	33.0708	27.2626	18.9985	25.0475	17.5636	30.3508	27.0864	22.7919	14.19	6.35	35.1831	3.02	1.23	24.3849	5.04	2.06
35.538194	27.452778	7.5	   NA	32.3450	20.3066	42.6927	7.4705	12.8285	37.7366	33.5799	40.2827	32.2797	36.5881	33.5166	27.7124	19.2787	25.4760	17.8282	30.8025	27.4615	23.1287	14.38	6.43	35.6639	3.06	1.25	24.7599	5.12	2.09
35.663194	27.577778	7.625	   NA	32.8017	20.6518	43.2620	7.5967	13.0059	38.2385	34.0116	40.8195	32.7144	37.1060	33.9604	28.1578	19.5567	25.9037	18.0915	31.2502	27.8349	23.4636	14.56	6.51	36.1417	3.11	1.27	25.1325	5.20	2.12
35.788194	27.702778	7.75	   NA	33.2561	20.9968	43.8337	7.7226	13.1838	38.7370	34.4421	41.3534	33.1501	37.6230	34.4016	28.6043	19.8337	26.3359	18.3544	31.6984	28.2074	23.7986	14.75	6.59	36.6179	3.15	1.29	25.5057	5.28	2.15
35.913194	27.827778	7.875	   NA	33.7121	21.3420	44.4066	7.8490	13.3615	39.2355	34.8725	41.8865	33.5893	38.1393	34.8427	29.0547	20.1093	26.7719	18.6185	32.1461	28.5835	24.1342	14.93	6.68	37.0943	3.19	1.30	25.8807	5.36	2.19
36.038194	27.952778	8	   NA	34.1712	21.6887	44.9803	7.9760	13.5376	39.7381	35.3038	42.4189	34.0310	38.6556	35.2828	29.5063	20.3828	27.2063	18.8855	32.5953	28.9616	24.4708	15.12	6.76	37.5717	3.23	1.32	26.2563	5.44	2.22
