days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
33.788194	25.702778	5.75	   NA	22.2501	23.1248	21.7922	22.8034	23.1057	19.1327	20.7453	19.2213	18.9805	20.7537	19.1563	20.7742	19.5703	20.3008	20.9569	22.4978	22.9271	22.6152	0.58	0.26	19.6650	0.84	0.34	21.1712	1.29	0.53
33.913194	25.827778	5.875	   NA	22.7499	23.6323	22.2703	23.2980	23.6016	19.5723	21.1428	19.6853	19.4054	21.2016	19.5766	21.1925	20.0336	20.7692	21.4299	22.9982	23.4372	23.1104	0.59	0.26	20.0973	0.84	0.34	21.6434	1.32	0.54
34.038194	25.952778	6	   NA	23.2484	24.1344	22.7473	23.7934	24.1045	20.0343	21.5378	20.1535	19.8604	21.6441	19.9830	21.6135	20.5172	21.2527	21.8915	23.4878	23.9707	23.6056	0.60	0.27	20.5355	0.82	0.34	22.1222	1.34	0.55
34.163194	26.077778	6.125	   NA	23.7435	24.6357	23.2233	24.2957	24.6230	20.4589	21.9440	20.6083	20.2865	22.0688	20.3745	22.0247	20.9588	21.7337	22.3470	23.9782	24.5025	24.1042	0.61	0.27	20.9568	0.82	0.34	22.5908	1.37	0.56
34.288194	26.202778	6.25	   NA	24.2386	25.1367	23.7005	24.8020	25.1390	20.9024	22.3767	21.0308	20.6824	22.4726	20.7668	22.4557	21.3527	22.1781	22.8154	24.4724	25.0325	24.6034	0.62	0.28	21.3720	0.82	0.34	23.0511	1.41	0.58
34.413194	26.327778	6.375	   NA	24.7327	25.6464	24.1844	25.2979	25.6430	21.3850	22.8218	21.4263	21.1161	22.8785	21.1753	22.9078	21.7295	22.5787	23.2989	24.9727	25.5405	25.1009	0.63	0.28	21.8005	0.82	0.34	23.5047	1.46	0.60
34.538194	26.452778	6.5	   NA	25.2317	26.1566	24.6603	25.7872	26.1390	21.8367	23.2618	21.8518	21.5506	23.3379	21.6205	23.3531	22.1069	22.9687	23.7764	25.4640	26.0482	25.5950	0.64	0.29	22.2432	0.83	0.34	23.9529	1.51	0.62
34.663194	26.577778	6.625	   NA	25.7461	26.6566	25.1300	26.2859	26.6281	22.2386	23.6803	22.3174	21.9371	23.8121	22.0680	23.7694	22.4938	23.3979	24.2411	25.9460	26.5852	26.0893	0.65	0.29	22.6756	0.84	0.34	24.4056	1.56	0.64
34.788194	26.702778	6.75	   NA	26.2511	27.1447	25.5969	26.7952	27.1197	22.6327	24.0966	22.7669	22.2964	24.2553	22.4939	24.1910	22.9363	23.8554	24.6975	26.4290	27.1201	26.5815	0.66	0.29	23.0903	0.86	0.35	24.8715	1.60	0.65
34.913194	26.827778	6.875	   NA	26.7359	27.6134	26.0631	27.3035	27.6196	23.0379	24.5284	23.1943	22.6715	24.6934	22.9174	24.6268	23.3681	24.2967	25.1545	26.8999	27.6395	27.0671	0.67	0.30	23.5072	0.87	0.36	25.3309	1.63	0.66
35.038194	26.952778	7	   NA	27.1940	28.0952	26.5338	27.7884	28.1251	23.4499	24.9938	23.6230	23.0724	25.1463	23.3498	25.0738	23.7948	24.7069	25.6210	27.3800	28.1385	27.5473	0.68	0.30	23.9392	0.90	0.37	25.7858	1.66	0.68
35.163194	27.077778	7.125	   NA	27.6621	28.6094	27.0116	28.2639	28.6221	23.8407	25.4427	24.0207	23.4662	25.5676	23.7425	25.5081	24.2565	25.0708	26.0965	27.8813	28.6150	28.0338	0.69	0.31	24.3467	0.92	0.37	26.2380	1.68	0.69
35.288194	27.202778	7.25	   NA	28.1380	29.1234	27.4904	28.7465	29.1266	24.2357	25.8954	24.4280	23.8644	25.9944	24.1562	25.9103	24.7453	25.4273	26.5639	28.3921	29.0904	28.5250	0.71	0.32	24.7624	0.93	0.38	26.6882	1.71	0.70
35.413194	27.327778	7.375	   NA	28.6260	29.6389	27.9673	29.2294	29.6336	24.6635	26.3421	24.8382	24.2963	26.4704	24.6215	26.2935	25.2040	25.8267	27.0163	28.9051	29.5688	29.0190	0.72	0.32	25.2053	0.95	0.39	27.1357	1.74	0.71
35.538194	27.452778	7.5	   NA	29.1283	30.1633	28.4396	29.7083	30.1319	25.1221	26.7620	25.3002	24.7549	26.9074	25.0422	26.7096	25.6196	26.2720	27.4656	29.4182	30.0471	29.5143	0.73	0.33	25.6481	0.94	0.38	27.5887	1.78	0.73
35.663194	27.577778	7.625	   NA	29.6376	30.6917	28.9077	30.1990	30.6471	25.5791	27.1709	25.7638	25.2187	27.3503	25.4750	27.1102	26.0235	26.7270	27.9230	29.9282	30.5319	30.0166	0.75	0.34	26.0930	0.92	0.38	28.0406	1.81	0.74
35.788194	27.702778	7.75	   NA	30.1348	31.2196	29.3805	30.7015	31.1796	26.0133	27.6066	26.1743	25.6720	27.8284	25.9303	27.4800	26.4307	27.1432	28.4044	30.4374	31.0197	30.5232	0.78	0.35	26.5375	0.93	0.38	28.4859	1.86	0.76
35.913194	27.827778	7.875	   NA	30.6245	31.7193	29.8621	31.2112	31.7075	26.4295	28.0571	26.5863	26.0972	28.3010	26.3847	27.8713	26.8538	27.5582	28.8971	30.9333	31.5229	31.0249	0.79	0.35	26.9760	0.95	0.39	28.9394	1.90	0.78
36.038194	27.952778	8	   NA	31.1229	32.2028	30.3434	31.7159	32.2268	26.8375	28.5059	27.0050	26.5000	28.7776	26.8558	28.3188	27.2653	27.9923	29.3750	31.4222	32.0347	31.5224	0.80	0.36	27.4136	0.97	0.40	29.4014	1.94	0.79
36.163194	28.077778	8.125	   NA	31.6133	32.6943	30.8208	32.2167	32.7421	27.2742	28.9624	27.3820	26.9247	29.2084	27.2921	28.7914	27.6779	28.3920	29.8442	31.9187	32.5304	32.0174	0.81	0.36	27.8406	0.98	0.40	29.8591	1.97	0.80
