days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
36.788194	28.702778	8.75	NA	3.9997	2593.6659	-6.7775	1446.0413	2243.8105	-21.6887	-21.9675	-21.7062	-18.0825	-15.9732	-16.6529	-0.5539	30.5505	568.5999	614.3201	5.4647	7.5947	1256.1480	1221.00	546.05	-19.3452	2.76	1.13	204.3293	300.40	122.64
36.913194	28.827778	8.875	NA	2.6702	2637.5077	-6.7478	1482.2514	2266.7773	-21.2708	-22.1155	-21.5639	-18.2137	-16.2702	-16.6953	-0.5427	30.3591	576.2982	627.2211	4.4507	8.4098	1276.4918	1239.42	554.29	-19.3549	2.61	1.07	207.6994	305.84	124.86
37.038194	28.952778	9	NA	2.5066	2684.7856	-6.4826	1518.4615	2284.2546	-21.3613	-21.6842	-21.1391	-18.2555	-16.2657	-16.5314	-0.3761	30.0672	571.286	648.225	3.4112	9.2191	1296.7051	1257.42	562.34	-19.2062	2.50	1.02	210.3054	310.55	126.78
37.163194	29.077778	9.125	NA	1.9642	2660.7373	-6.562	1376.5557	2231.2092	-21.6799	-21.9763	-20.8985	-18.2035	-15.9835	-16.6783	-0.1036	29.9153	590.061	653.2319	3.2692	9.6498	1252.7809	1235.46	552.52	-19.2367	2.62	1.07	214.3373	316.30	129.13
37.288194	29.202778	9.25	NA	2.6718	2731.4821	-6.902	1336.6666	2177.5687	-21.1561	-22.299	-21.3511	-18.3984	-16.4556	-17.78	-0.7347	31.651	615.8525	672.6947	2.8568	8.7111	1248.2974	1244.82	556.70	-19.5734	2.34	0.96	221.8386	327.90	133.87
37.413194	29.327778	9.375	NA	1.8895	2904.3493	-6.2537	1324.6997	2116.2841	-21.1257	-21.8949	-21.3121	-18.3834	-16.4261	-16.7871	-0.4796	33.1879	583.6314	683.2766	2.6228	8.6943	1268.1938	1287.17	575.64	-19.3216	2.43	0.99	218.4889	323.19	131.94
37.538194	29.452778	9.5	NA	1.5388	3089.9189	-5.817	1332.7898	2054.9996	-21.467	-21.9647	-21.6964	-18.0418	-16.4345	-16.9396	0.0994	30.9112	629.228	693.6412	1.7744	8.2937	1294.6860	1338.46	598.58	-19.4240	2.56	1.05	227.3246	337.06	137.60
37.663194	29.577778	9.625	NA	2.7209	3110.916	-6.4024	1312.1381	1993.3983	-22.0483	-21.9329	-21.3455	-18.161	-16.4142	-16.3404	-0.3755	28.1436	650.8123	732.5432	1.2765	9.5084	1282.5542	1336.83	597.85	-19.3737	2.72	1.11	236.9847	353.30	144.23
37.788194	29.702778	9.75	NA	0.856	3107.8031	-6.4928	1358.2661	1927.7287	-22.2248	-23.4007	-21.4277	-18.9719	-16.4477	-17.4155	0.1471	27.4713	629.278	736.3554	1.4434	9.8592	1277.6322	1328.32	594.04	-19.9814	2.79	1.14	234.0924	349.36	142.63
37.913194	29.827778	9.875	NA	1.3396	3104.6902	-6.2619	1408.868	1875.9578	-22.0667	-22.704	-21.2107	-19.5928	-17.3426	-17.5495	0.4642	28.054	599.5506	731.0524	1.1271	9.4006	1276.9187	1321.99	591.21	-20.0777	2.29	0.94	228.2748	341.21	139.30
38.038194	29.952778	10	NA	0.9901	3101.5772	-6.6125	1334.7478	2002.742	-22.529	-23.2342	-22.5877	-19.2329	-17.7297	-18.2889	-0.0484	26.9209	589.7064	725.7158	1.5779	8.6258	1286.6889	1335.53	597.27	-20.6004	2.45	1.00	225.4164	337.74	137.88
38.163194	30.077778	10.125	NA	0.4126	3098.4643	-7.0313	1252.5091	2118.9884	-22.8779	-23.4014	-21.9661	-19.022	-16.487	-18.5295	-1.0682	26.4855	585.727	722.7882	1.5885	8.893	1292.6686	1351.34	604.34	-20.3806	2.77	1.13	224.0690	336.17	137.24
38.288194	30.202778	10.25	NA	0.5283	3111.0616	-7.3124	1302.3292	2099.8579	-22.9891	-23.2837	-22.3772	-19.4587	-17.4167	-17.6854	-1.3413	25.3065	588.727	796.9312	0.6177	10.4155	1301.2929	1352.54	604.87	-20.5351	2.68	1.10	236.7761	359.46	146.75
38.413194	30.327778	10.375	NA	0.0547	3247.5911	-6.5512	1346.746	2069.8677	-23.0356	-23.1022	-21.7239	-19.393	-17.5516	-17.8454	-0.5863	26.5949	589.7211	930.0594	0.2716	9.8294	1331.5417	1394.63	623.70	-20.4419	2.52	1.03	259.3150	402.52	164.33
38.538194	30.452778	10.5	NA	-0.0443	3401.9397	-5.8338	1307.1358	1907.6701	-22.4071	-23.3203	-22.4514	-19.3774	-17.572	-18.6558	-0.2994	25.5791	611.5577	1590.8218	0.5023	8.9286	1322.1735	1430.06	639.54	-20.6307	2.39	0.98	372.8483	643.64	262.76
38.663194	30.577778	10.625	NA	-0.3423	3556.2882	-6.6748	1357.3528	1839.3048	-22.8105	-24.146	-22.8386	-19.928	-17.8266	-17.1158	-1.1223	23.8068	614.2491	2750.2724	0.8278	9.7431	1349.1857	1480.81	662.24	-20.7776	2.92	1.19	566.2962	1097.07	447.88
38.788194	30.702778	10.75	NA	0.0065	3491.4687	-6.9631	1413.7691	1770.9394	-22.764	-23.8711	-23.0219	-20.0249	-17.5288	-18.323	-0.729	24.2471	663.3537	2198.995	0.7008	10.2428	1333.8441	1451.69	649.22	-20.9223	2.67	1.09	482.8017	880.65	359.52
38.913194	30.827778	10.875	NA	-0.1612	3394.5406	-6.9607	1397.4839	1702.574	-22.6509	-23.673	-23.056	-20.1878	-17.4977	-18.7673	-0.7496	25.4326	712.6077	1496.5822	0.4201	10.2911	1297.4953	1410.43	630.76	-20.9721	2.53	1.03	374.0974	617.84	252.23
39.038194	30.952778	11	NA	-0.7272	3297.6126	-6.6042	1215.9654	1634.2086	-22.5508	-23.5914	-22.5717	-20.044	-18.0179	-18.0935	-1.0888	30.7546	664.0685	1167.0654	0.1917	10.5622	1228.0910	1367.70	611.66	-20.8116	2.43	0.99	311.9256	494.02	201.68
39.163194	31.077778	11.125	NA	1.2247	3329.407	-6.8031	1133.5513	1565.8432	-22.3905	-24.0864	-22.8885	-19.9732	-17.8251	-18.6666	-0.5887	73.0979	709.1824	1163.7491	0.0013	11.2771	1204.6446	1375.31	615.06	-20.9717	2.51	1.03	326.1198	494.89	202.04
39.288194	31.202778	11.25	NA	0.3443	3414.0884	-6.9618	1080.9459	1725.6125	-22.9711	-23.6998	-23.4163	-20.3708	-17.88	-19.031	-0.6747	67.9354	1701.8845	1188.4401	0.288	11.0888	1242.8059	1421.21	635.59	-21.2282	2.48	1.01	494.8270	754.24	307.92
39.413194	31.327778	11.375	NA	1.3515	3494.7921	-7.2219	1126.7938	1891.9008	-22.7045	-24.3956	-23.8752	-20.5848	-18.1064	-19.5019	-1.0982	32.2833	1933.2211	1196.0592	0.0327	10.5049	1301.5233	1465.67	655.47	-21.5281	2.52	1.03	528.5005	835.84	341.23
39.538194	31.452778	11.5	NA	-0.0057	3543.6216	-7.5061	1191.153	1510.7909	-23.1556	-24.74	-23.6488	-20.3898	-18.2622	-19.7094	-0.7641	32.0725	1578.8621	1360.3612	0.1414	10.3076	1247.6107	1455.68	651.00	-21.6510	2.56	1.04	496.8301	756.77	308.95
39.663194	31.577778	11.625	NA	0.2277	3683.0814	-7.4378	1211.0935	1470.1495	-23.3741	-25.2092	-23.8015	-20.779	-18.3545	-19.5817	-1.9518	31.8122	1224.5031	1814.5027	0.8125	10.4092	1271.4229	1509.19	674.93	-21.8500	2.68	1.09	513.3480	801.47	327.20
39.788194	31.702778	11.75	NA	0.8718	3851.8327	-7.2669	1129.1101	1439.684	-23.2547	-24.6721	-23.7007	-20.9159	-18.1083	-18.9627	-0.4908	29.9733	870.1442	2111.1454	0.3927	10.476	1282.8463	1577.64	705.54	-21.6024	2.69	1.10	503.6068	859.46	350.87
39.913194	31.827778	11.875	NA	0.9436	3622.6146	-7.6019	1029.1898	1712.6301	-23.815	-24.1955	-24.0672	-20.7641	-18.5202	-18.8777	-1.3618	30.6093	734.9998	2072.0825	-0.4643	10.9824	1271.5552	1502.62	671.99	-21.7066	2.66	1.08	474.4746	834.75	340.79
40.038194	31.952778	12	NA	0.6255	3591.3369	-7.3527	1078.4464	1994.2463	-23.753	-25.7154	-23.7826	-20.8953	-19.459	-17.8691	-1.6772	29.6094	728.6812	2071.6434	-0.3101	10.8547	1331.4605	1514.42	677.27	-21.9124	2.99	1.22	473.1336	834.33	340.61
