days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
5.75	-2.335417	-22.288194	NA	22.3099	26.5729	21.6795	26.2553	22.4284	21.4175	19.9611	25.078	22.3317	22.6859	21.9492	19.3923	23.5011	25.4396	21.2353	25.685	25.3204	23.8492	2.36	1.06	22.2372	1.69	0.69	23.4290	2.60	1.06
5.875	-2.210417	-22.163194	NA	22.8878	26.876	22.1886	26.8153	23.4842	21.908	20.3715	25.4411	22.2813	23.5829	23.423	20.2492	23.9188	26.1066	21.5969	25.9776	25.8732	24.4504	2.23	1.00	22.8346	1.73	0.71	23.9537	2.52	1.03
6	-2.085417	-22.038194	NA	24.1056	27.1783	22.6649	27.4512	24.3866	21.8301	21.1093	27.0237	22.2639	24.9197	24.2775	21.0085	24.0365	27.019	22.2867	26.6254	25.4706	25.1573	2.08	0.93	23.5707	2.24	0.91	24.4078	2.41	0.98
6.125	-1.960417	-21.913194	NA	23.8558	27.8238	22.9194	26.9188	24.1929	21.6918	19.8235	26.8278	22.3266	24.1425	23.1111	20.4074	24.4329	26.883	22.2458	26.5024	25.4116	25.1421	2.11	0.94	22.9872	2.38	0.97	24.3138	2.54	1.04
6.25	-1.835417	-21.788194	NA	23.969	26.5426	22.9017	26.5891	24.2495	22.0317	20.5775	25.5787	22.5397	23.6891	23.4175	20.055	23.5377	26.9969	21.8908	26.3018	25.3021	24.8504	1.64	0.74	22.9724	1.69	0.69	24.0141	2.69	1.10
6.375	-1.710417	-21.663194	NA	24.6224	27.8961	22.7968	27.7681	25.0192	21.9051	21.2966	26.6249	23.0495	24.7426	24.3221	20.7013	24.5068	26.9877	22.3738	27.5466	26.1897	25.6205	2.19	0.98	23.6568	1.97	0.80	24.7176	2.72	1.11
6.5	-1.585417	-21.538194	NA	25.2238	28.3999	23.5923	28.5306	25.7872	22.0759	22.1361	27.7685	23.5936	26.1769	25.1591	21.2555	25.4189	28.0026	22.7484	27.9525	27.0098	26.3068	2.13	0.95	24.4850	2.29	0.93	25.3980	2.83	1.16
6.625	-1.460417	-21.413194	NA	25.8733	28.8039	23.8575	29.4994	26.3975	22.9878	22.4801	27.3063	23.3774	26.14	25.2542	21.4267	25.101	27.5186	23.2532	27.9128	27.1036	26.8863	2.29	1.02	24.5910	1.93	0.79	25.3860	2.61	1.07
6.75	-1.335417	-21.288194	NA	26.9553	29.8492	23.808	29.907	27.123	23.4914	22.5403	28.3579	23.6801	27.1562	26.2992	21.4932	25.1329	28.4313	23.5921	28.2433	27.5592	27.5285	2.52	1.13	25.2542	2.34	0.95	25.7420	2.82	1.15
6.875	-1.210417	-21.163194	NA	28.2518	29.296	24.5656	30.7598	27.9731	23.7444	22.8163	29.3459	24.1619	28.0447	27.1641	21.6056	26.1605	29.4631	23.6095	28.5118	28.0971	28.1693	2.29	1.02	25.8795	2.66	1.08	26.2413	3.08	1.26
7	-1.085417	-21.038194	NA	29.7311	30.6586	24.9821	31.6294	29.5158	23.879	23.6539	29.4213	24.2105	29.1725	28.4356	22.0055	26.7827	29.2127	23.8786	30.1199	28.3159	29.3034	2.56	1.14	26.4621	2.82	1.15	26.7192	3.18	1.30
7.125	-0.960417	-20.913194	NA	30.0355	31.5675	25.3906	32.3443	30.0423	24.14	23.8711	30.2436	25.013	30.1847	28.1705	22.0283	26.7542	29.5795	24.2215	29.7128	28.9592	29.8760	2.70	1.21	26.9371	2.96	1.21	26.8759	3.17	1.29
7.25	-0.835417	-20.788194	NA	29.9754	30.7671	24.7391	31.657	29.8503	24.3295	25.0877	28.6892	25.3424	28.3411	27.9929	22.2684	25.9092	30.1965	24.4644	30.0324	28.3693	29.3978	2.70	1.21	26.6305	1.92	0.78	26.8734	3.20	1.31
7.375	-0.710417	-20.663194	NA	30.4608	31.6306	25.3554	32.9379	29.9064	23.9251	25.2899	30.9532	25.4419	29.9917	28.8534	22.4105	27.425	32.2959	24.4845	30.6326	28.9981	30.0582	2.88	1.29	27.4092	2.89	1.18	27.7078	3.74	1.53
7.5	-0.585417	-20.538194	NA	31.1211	32.4843	25.9201	33.8649	30.9817	24.7299	25.2104	30.5385	26.0373	30.4695	28.8823	22.7532	27.3461	31.1447	24.855	31.1058	29.6634	30.8744	3.01	1.34	27.6446	2.64	1.08	27.8114	3.46	1.41
7.625	-0.460417	-20.413194	NA	31.594	33.1077	25.6239	34.4123	30.8952	25.0232	25.436	31.1246	25.8121	31.4115	30.0457	22.9674	28.4668	31.7384	25.1194	31.842	30.2501	31.1266	3.36	1.50	28.1422	3.02	1.23	28.3973	3.65	1.49
7.75	-0.335417	-20.288194	NA	32.7412	33.1955	26.9257	34.2135	32.3338	25.1818	25.4841	32.2676	26.7116	31.4859	30.1231	23.0596	29.2108	32.3962	25.5828	31.7153	31.2395	31.8819	2.86	1.28	28.5423	3.13	1.28	28.8674	3.76	1.54
7.875	-0.210417	-20.163194	NA	33.6043	33.5177	27.9398	35.986	33.2712	25.8954	25.9578	32.2191	27.0515	31.3863	30.7384	23.8774	29.2722	32.1687	26.5682	33.2506	32.0297	32.8638	2.96	1.33	28.8747	2.89	1.18	29.5278	3.68	1.50
