days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
15.835417	7.75	-12.202778	NA	13247.1959	13205.6822	12701.6794	12990.5008	12666.9323	12397.6588	12313.2449	12096.766	11999.1055	11183.2869	12165.8009	12445.7442	12364.7458	12181.6287	11852.1767	11976.6727	12639.2999	12962.3981	272.20	121.73	12025.9772	437.28	178.52	12243.3780	296.79	121.16
15.960417	7.875	-12.077778	NA	12577.8865	13119.3672	12410.0637	12673.4637	12653.0832	12272.0679	11126.3867	11378.4994	11491.0821	11480.4158	10928.9342	12353.9376	11553.363	11093.3008	12581.3135	12092.0732	12921.85	12686.7729	263.09	117.66	11446.2310	460.36	187.94	12099.3064	675.85	275.92
16.085417	8	-11.952778	NA	11841.8163	13080.953	12041.6902	12341.3607	12707.9495	12302.1529	9933.8681	9933.902	11411.1186	11910.3757	9088.228	10783.9104	10122.7747	9522.7071	12276.6004	12266.1479	12555.8193	12402.7539	500.47	223.82	10763.2742	1287.26	525.52	11254.6600	1285.53	524.81
16.210417	8.125	-11.827778	NA	11988.8503	12275.6916	12439.6086	12618.1343	12732.9393	12397.0652	12134.5164	8847.8759	10667.8774	10000.7769	11861.013	11769.2179	9333.4446	10679.6242	12254.6092	12357.3573	12344.4951	12411.0448	293.21	131.13	10984.8541	1394.22	569.19	11456.4581	1220.31	498.19
16.335417	8.25	-11.702778	NA	12086.2277	12687.9465	12451.8222	12769.4915	12737.4675	11940.6333	9892.3187	9989.2209	10836.2565	10478.2422	9801.4143	10197.9504	10306.0016	11484.1774	11986.3351	12604.1351	12208.8497	12546.5911	285.93	127.87	10489.6810	813.21	331.99	11464.5749	1007.15	411.17
16.460417	8.375	-11.577778	NA	13038.6013	12893.2653	12344.1269	12068.1451	11950.2433	12311.0131	11669.6392	11673.9889	11066.6236	11494.5047	11321.4833	11858.7756	11983.0632	12077.3577	11641.5084	12724.9107	12102.3456	12458.8764	487.17	217.87	11589.5421	421.52	172.09	12064.6602	364.86	148.95
16.585417	8.5	-11.452778	NA	13059.776	12864.1173	12272.2301	12154.4394	12165.5779	12074.667	11472.004	10280.2452	10815.7885	9587.6453	9689.5365	11795.4851	11170.2111	10721.908	11856.3067	12539.0832	12776.1449	12503.2281	426.91	190.92	10653.3144	992.03	404.99	11809.8565	782.38	319.41
16.710417	8.625	-11.327778	NA	13012.6913	12920.2421	11870.6068	11842.1638	11916.7595	10628.3177	9095.0117	10138.4212	11517.5793	10049.7501	9966.4723	9653.7999	10546.217	10511.5774	11903.5875	12488.597	12972.6881	12312.4927	598.48	267.65	10232.5920	801.87	327.36	11346.0778	1300.92	531.10
16.835417	8.75	-11.202778	NA	12196.1732	13106.2771	12071.4923	12301.1869	13081.9996	12606.2966	13381.7612	10998.7098	11464.868	10883.051	9907.1747	9920.9612	12097.535	11190.723	12325.8048	12682.2123	12526.4026	12551.4258	502.13	224.56	11540.3102	1259.00	513.98	11790.6065	1055.69	430.98
16.960417	8.875	-11.077778	NA	12172.1871	12343.1442	12396.2029	12859.4109	12888.6313	11746.7565	9218.075	11325.4947	11576.5581	8887.6698	10193.0133	9562.7061	12673.627	11731.9594	12385.7741	12403.6498	12950.4539	12531.9153	323.25	144.56	10491.2612	1243.51	507.66	11951.3617	1238.30	505.53
17.085417	9	-10.952778	NA	12639.5197	12213.5241	12324.5882	13101.1577	13254.1687	12282.2964	13738.8856	11760.5884	10933.9421	9855.1487	9377.6322	12661.0578	11361.3288	11705.495	12401.819	12323.8355	13169.3822	12706.5917	460.72	206.04	11324.7489	1614.85	659.26	12270.4864	652.14	266.24
17.210417	9.125	-10.827778	NA	13073.524	12593.542	12186.5345	12106.8409	11853.576	9888.5691	11132.7779	12415.2506	9125.6597	11674.4932	11724.2158	11328.6838	9771.5553	11534.6088	11795.7626	12528.2536	12770.2224	12362.8035	478.09	213.81	10993.4944	1244.84	508.21	11621.5144	1066.56	435.42
17.335417	9.25	-10.702778	NA	12533.1752	12293.6486	12453.9963	12558.8527	12528.5113	11003.8912	10399.8776	12481.9044	10374.756	11894.1372	11310.0822	10333.2194	10893.9724	12445.4934	12652.2868	12508.6188	13063.4965	12473.6368	107.93	48.27	11244.1081	834.89	340.84	11982.8479	1096.66	447.71
17.460417	9.375	-10.577778	NA	12527.4405	12056.0979	12398.4396	13052.8452	13266.7918	12498.355	12308.5816	10423.1919	11277.3437	14586.3455	12233.4631	10290.8506	11595.4225	10742.004	12783.2211	12493.4694	13234.6226	12660.3230	493.26	220.59	12221.2135	1400.16	571.61	11856.5984	1176.88	480.46
17.585417	9.5	-10.452778	NA	12351.1537	12859.2822	12390.665	12453.4139	12703.7801	11618.0637	11064.53	10709.1642	10471.9549	11522.7465	10406.9852	11563.4912	11607.5831	11102.0186	12464.1731	12731.3218	12783.361	12551.6590	219.97	98.37	10965.5741	522.95	213.50	12041.9915	707.71	288.92
17.710417	9.625	-10.327778	NA	12289.5446	12856.0653	12051.5371	12016.5558	12396.9988	12517.3905	11725.8709	10276.5565	11399.1299	9868.8526	8746.2719	12096.6343	12470.037	11642.7368	11783.086	12553.1989	12740.8392	12322.1403	338.51	151.39	10755.6787	1379.32	563.11	12214.4220	443.62	181.11
17.835417	9.75	-10.202778	NA	12310.1726	12631.3587	11776.7537	12111.1356	12211.3203	11836.1969	11332.0731	10987.181	11493.0398	11072.3143	10819.8184	10758.031	12434.4937	11839.6387	11855.0101	12238.1594	12995.0663	12208.1482	310.26	138.75	11256.7706	372.79	152.19	12020.0665	751.33	306.73
17.960417	9.875	-10.077778	NA	12283.7414	12568.5151	12042.1735	11955.817	11820.2202	11155.0032	10840.4793	11704.8661	11614.4933	10591.7012	11924.3389	9419.4277	12014.0344	12379.7787	11926.9343	11967.8206	13186.5193	12134.0934	295.75	132.26	11305.1470	526.56	214.97	11815.7525	1266.04	516.86
