days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
5.75	-2.335417	-22.288194	NA	72.3919	79.9847	65.0795	77.0379	74.7269	112.1129	108.2016	95.5985	123.6021	125.7972	109.7451	45.6827	54.4702	92.6274	102.2807	104.5802	73.5284	73.8442	5.65	2.53	112.5096	11.06	4.52	78.8616	24.99	10.20
5.875	-2.210417	-22.163194	NA	78.1179	83.4414	66.9642	80.3668	77.8911	116.3708	110.6143	96.9054	126.8833	126.7156	111.7025	48.2123	57.0534	95.5888	103.8738	107.0151	77.0742	77.3563	6.22	2.78	114.8653	11.29	4.61	81.4696	24.80	10.12
6	-2.085417	-22.038194	NA	79.4173	84.6801	65.5277	81.4007	78.787	117.2101	110.6397	97.7275	126.8277	126.5445	111.9304	48.1099	58.7581	97.5404	103.8835	109.9711	80.1595	77.9626	7.32	3.27	115.1466	11.00	4.49	83.0704	25.25	10.31
6.125	-1.960417	-21.913194	NA	78.4132	83.7451	64.4352	80.491	77.8793	116.8498	109.9031	97.1912	125.3065	125.5155	110.6677	47.3413	59.3179	96.4686	103.6532	109.017	79.11	76.9928	7.39	3.30	114.2390	10.76	4.39	82.4847	25.02	10.22
6.25	-1.835417	-21.788194	NA	78.0747	83.544	63.1231	80.1409	77.1764	115.1612	110.5037	97.7888	123.8366	125.9988	110.3781	47.293	57.9872	95.8579	102.5477	106.1436	77.431	76.4118	7.82	3.50	113.9445	10.30	4.20	81.2101	24.48	9.99
6.375	-1.710417	-21.663194	NA	76.8612	82.2636	60.9311	79.1667	76.3567	112.2328	110.8461	99.3165	123.3371	125.5414	110.4013	46.5158	57.0184	95.8722	100.3649	104.9926	76.4872	75.1159	8.27	3.70	113.6125	9.60	3.92	80.2085	24.30	9.92
6.5	-1.585417	-21.538194	NA	72.9448	80.8503	57.4448	77.503	74.4243	108.9517	109.1332	96.629	120.1531	123.9966	109.2061	44.5251	55.7652	94.8655	96.5897	104.1981	73.9504	72.6334	9.02	4.03	111.3449	9.69	3.96	78.3157	24.28	9.91
6.625	-1.460417	-21.413194	NA	67.4241	77.1875	56.2036	74.3575	71.0282	106.7208	106.7363	94.2116	117.9063	121.9348	107.3173	42.805	52.4359	90.767	93.9718	100.8917	68.6797	69.2402	8.15	3.65	109.1379	9.78	3.99	74.9252	23.94	9.77
6.75	-1.335417	-21.288194	NA	68.3646	76.4262	61.0165	73.9005	71.1104	110.0032	107.3796	95.3433	122.0557	120.9339	107.0588	44.3712	51.9279	89.6948	96.7137	102.2755	67.8515	70.1636	5.94	2.66	110.4624	9.94	4.06	75.4724	24.30	9.92
6.875	-1.210417	-21.163194	NA	74.1412	80.2048	63.4351	75.8864	73.9879	114.899	110.1797	96.0911	125.2632	122.5814	108.9834	47.1713	53.6248	91.8881	99.7022	103.1288	70.9427	73.5311	6.18	2.76	112.9996	10.54	4.30	77.7430	24.04	9.81
7	-1.085417	-21.038194	NA	75.8736	82.0969	62.9145	77.4756	74.7754	117.296	110.6159	97.4572	126.2136	122.6378	109.2166	47.764	55.7087	93.5973	100.3542	106.0882	73.8542	74.6272	7.12	3.18	113.9062	10.42	4.25	79.5611	24.27	9.91
7.125	-0.960417	-20.913194	NA	76.1329	81.1892	61.9115	76.7807	74.5193	118.1566	110.2729	97.0845	126.0322	122.297	109.4666	47.3824	54.8002	94.0597	100.7685	105.8791	74.0049	74.1067	7.25	3.24	113.8850	10.50	4.29	79.4825	24.63	10.05
7.25	-0.835417	-20.788194	NA	76.2314	81.5264	60.3379	77.621	75.0223	115.971	110.0722	97.7709	123.7096	121.6735	108.3433	46.6412	55.4085	96.5588	99.5166	105.6354	74.4117	74.1478	8.10	3.62	112.9234	9.60	3.92	79.6954	24.74	10.10
7.375	-0.710417	-20.663194	NA	73.4289	80.2943	57.8892	75.9493	73.1343	111.5963	109.6623	96.9132	120.292	120.8691	107.5326	45.3732	54.7812	95.3018	96.498	102.8726	71.904	72.1392	8.47	3.79	111.1442	8.90	3.63	77.7885	24.09	9.83
7.5	-0.585417	-20.538194	NA	68.9792	77.968	54.9628	73.8972	70.7116	107.9388	108.2729	96.1094	117.0007	120.065	106.6855	43.5122	53.6717	92.5653	93.4094	102.0597	69.7259	69.3038	8.72	3.90	109.3454	8.47	3.46	75.8240	23.87	9.75
7.625	-0.460417	-20.413194	NA	65.7265	74.7212	54.3269	71.4303	67.736	106.4236	106.4319	95.1795	115.1469	117.9713	105.0967	42.4179	50.5394	90.5344	91.3141	100.5048	65.9461	66.7882	7.77	3.48	107.7083	8.10	3.31	73.5428	24.03	9.81
7.75	-0.335417	-20.288194	NA	64.3985	74.0559	55.729	70.1659	66.7871	108.4164	106.0641	92.6682	114.7603	117.8034	104.6193	42.679	49.2597	88.5295	91.2047	99.0601	63.597	66.2273	6.90	3.09	107.3886	8.83	3.61	72.3883	23.75	9.70
7.875	-0.210417	-20.163194	NA	64.429	74.0657	59.1356	70.2238	67.286	113.0101	112.1168	93.3582	117.631	117.0763	104.1696	44.2924	49.3392	88.9569	93.9455	100.2135	64.6357	67.0280	5.68	2.54	109.5603	9.29	3.79	73.5639	24.02	9.81
8	-0.085417	-20.038194	NA	64.429	74.066	124.6354	70.2238	67.286	123.1804	134.7571	93.4042	120.6515	117.0763	104.1696	89.4405	49.4089	89.0251	106.2607	100.4365	64.9903	80.1280	25.14	11.24	115.5399	14.67	5.99	83.2603	21.80	8.90
8.085417	0	-19.952778	NA	64.4291	74.066	165.7243	70.2238	67.286	130.4533	149.8507	93.4043	121.3189	117.0763	104.1696	166.6161	49.4091	89.0251	117.1917	100.4364	64.9904	88.3458	43.40	19.41	119.3788	19.83	8.10	97.9448	41.51	16.94
8.210417	0.125	-19.827778	NA	94.055	68.4463	246.6781	60.786	76.4369	137.1851	154.1282	124.5701	122.2955	126.1543	110.5553	192.7231	105.8638	86.1451	144.7834	62.492	93.8226	109.2805	77.79	34.79	129.1481	14.91	6.09	114.3050	47.00	19.19
8.335417	0.25	-19.702778	NA	95.7045	64.9835	160.8221	56.1376	80.539	143.9168	158.4056	155.736	123.2721	135.2322	116.941	176.1666	153.3362	83.5517	127.8833	34.1618	116.256	91.6373	41.52	18.57	138.9173	16.91	6.90	115.2259	50.80	20.74
8.460417	0.375	-19.577778	NA	88.2326	64.764	157.1963	56.6285	81.5058	138.5641	157.0434	174.6423	119.4596	139.1396	118.8667	164.7047	150.591	82.8194	120.5285	34.6749	110.759	89.6654	39.81	17.81	141.2859	21.69	8.85	110.6796	47.25	19.29
8.585417	0.5	-19.452778	NA	85.4419	64.5166	159.4992	57.0666	82.7639	136.6191	153.0677	171.0854	119.5168	137.4737	117.1108	161.5787	151.4829	85.0687	118.3754	35.0259	107.8006	89.8576	40.73	18.22	139.1456	20.46	8.35	109.8887	46.26	18.88
