days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
45.413194	37.327778	17.375	NA	63.8407	10.8406	174.6795	-17.953	-9.9607	-1.1835	-6.0878	2.8294	40.37	12.5412	47.5244	232.6859	52.1331	41.7475	0.5996	265.8716	94.1371	44.2894	79.56	35.58	15.9989	22.61	9.23	114.5291	109.04	44.52
45.538194	37.452778	17.5	NA	91.0572	19.6905	176.811	-6.5946	-7.3728	-6.2928	2.4259	-9.5271	44.3221	48.1929	54.683	266.9963	69.4811	42.1037	-29.3934	276.5711	82.7225	54.7183	79.17	35.40	22.3007	29.76	12.15	118.0802	125.24	51.13
45.663194	37.577778	17.625	NA	77.8004	16.5264	161.0884	-0.0683	-1.8915	16.021	40.7319	-21.8836	30.5612	44.321	14.2804	248.7409	78.6843	54.1144	-22.616	286.2616	103.0925	50.6911	69.70	31.17	20.6720	24.22	9.89	124.7130	118.96	48.57
45.788194	37.702778	17.75	NA	98.5793	-1.4216	194.9829	-33.9696	-16.2627	36.3974	17.2855	-21.64	41.9289	37.5586	16.6952	283.3587	69.5201	61.4194	-15.6056	253.9354	110.6055	48.3817	96.76	43.27	21.3709	23.66	9.66	127.2056	117.28	47.88
45.913194	37.827778	17.875	NA	89.6747	-21.3274	176.7169	-45.9736	-14.2902	30.0366	8.2769	-17.4899	37.7984	28.3909	26.4145	262.975	44.7462	52.3184	-2.8334	250.8432	79.0983	36.9601	93.83	41.96	18.9046	20.32	8.30	114.5246	113.48	46.33
46.038194	37.952778	18	NA	97.7506	-19.6513	158.4509	-12.9349	-29.9045	0.9829	9.6516	-19.223	19.4438	43.7707	31.0126	283.8611	53.3568	38.3041	9.0496	274.1901	56.1016	38.7422	84.56	37.82	14.2731	22.35	9.12	119.1439	125.00	51.03
46.163194	38.077778	18.125	NA	96.016	-9.7487	145.4404	-31.1138	-18.5786	-13.6166	12.0291	-23.7725	3.441	14.7545	26.1948	277.7995	50.4216	35.3782	-0.4161	273.6688	61.4311	36.4031	79.30	35.46	3.1717	18.71	7.64	116.3805	125.19	51.11
46.288194	38.202778	18.25	NA	94.0541	-13.5039	149.8245	-32.4158	-9.4061	-9.5584	10.7022	-30.7322	7.3743	1.5046	18.0496	326.605	44.5138	21.9605	5.6315	238.3751	65.063	37.7106	79.85	35.71	-0.4433	17.50	7.15	117.0248	132.71	54.18
46.413194	38.327778	18.375	NA	79.6369	-23.6467	127.1313	-22.9244	5.434	22.3695	-5.4047	-37.6918	11.3076	14.6905	0.6402	255.5126	46.4989	38.9112	11.4282	238.1481	63.7217	33.1262	67.33	30.11	0.9852	21.39	8.73	109.0368	108.20	44.17
46.538194	38.452778	18.5	NA	105.4869	-33.6797	147.0837	-23.9887	-15.7256	33.951	32.0934	-34.0046	12.7027	9.3348	-3.4897	277.1345	65.8753	47.7854	10.563	237.9211	58.8218	35.8353	84.11	37.61	8.4313	25.19	10.28	116.3502	111.70	45.60
46.663194	38.577778	18.625	NA	89.9227	-27.1055	130.2326	-7.442	8.2344	23.4926	33.2071	-11.1729	4.2425	19.1005	12.7734	283.8124	61.8059	49.7617	-0.238	263.7174	53.9218	38.7684	67.80	30.32	13.6072	15.59	6.36	118.7969	122.17	49.87
46.788194	38.702778	18.75	NA	75.3363	12.8563	143.2574	19.059	3.6487	5.1646	9.9122	-25.051	31.7664	41.1673	23.0646	308.4207	59.5478	53.3843	20.7384	271.457	81.2283	50.8315	58.78	26.29	14.3374	23.47	9.58	132.4627	124.06	50.65
46.913194	38.827778	18.875	NA	62.7683	2.5926	153.4767	-0.3719	8.1342	4.862	16.6724	-7.8452	49.522	44.4907	-2.4685	324.9012	66.5924	63.2207	-24.4663	230.7917	108.1747	45.3200	65.76	29.41	17.5389	24.31	9.93	128.2024	127.23	51.94
47.038194	38.952778	19	NA	80.2337	-26.7735	149.6373	-10.0094	-20.433	6.7075	-10.1912	15.1972	21.6482	28.7672	13.7162	333.3086	71.0328	65.0586	-4.6655	237.0351	68.6542	34.5310	77.62	34.71	12.6409	13.46	5.49	128.4040	128.35	52.40
47.163194	39.077778	19.125	NA	103.4673	-2.2304	143.0385	-17.3785	-29.2865	33.4029	-4.4619	-7.078	-17.4005	-18.6689	47.0914	309.8559	64.179	63.4315	1.5533	254.7965	81.4879	39.5221	78.29	35.01	5.4808	27.84	11.36	129.2174	122.91	50.18
47.288194	39.202778	19.25	NA	94.045	6.196	138.7436	-34.8885	-15.9063	23.1998	6.8667	-15.4695	11.3851	-26.3198	37.1341	284.361	60.0626	52.7832	-13.4783	246.5897	94.3297	37.6380	75.03	33.56	6.1327	23.67	9.66	120.7746	118.00	48.17
47.413194	39.327778	19.375	NA	54.4006	-17.5511	148.6027	-31.0566	-10.4789	-2.5504	-5.0892	-10.3	-1.3232	-8.1795	12.7479	302.7874	67.4591	60.8579	-26.2043	252.8015	88.1254	28.7833	74.64	33.38	-2.4491	8.17	3.34	124.3045	126.16	51.51
47.538194	39.452778	19.5	NA	62.979	-8.3363	176.0204	-34.3625	-8.5257	36.4002	-13.5605	1.4667	27.9416	9.9608	16.3839	324.0728	81.742	69.831	16.1392	252.39	77.0505	37.5550	85.47	38.22	13.0988	18.06	7.37	136.8709	121.72	49.69
47.663194	39.577778	19.625	NA	81.7025	1.958	198.3518	-20.2912	-6.5725	54.2725	33.9701	-4.1543	45.4565	21.8704	31.3726	339.7054	72.7312	48.2605	12.4056	259.2432	73.1389	51.0297	91.46	40.90	30.4646	20.38	8.32	134.2475	132.36	54.04
47.788194	39.702778	19.75	NA	99.6437	-10.2096	148.4193	-2.9071	-1.8657	35.0779	7.312	-8.8328	-13.4491	37.4286	26.6692	372.1359	54.5441	56.5184	38.0601	274.4333	111.7703	46.6161	72.81	32.56	14.0343	22.24	9.08	151.2437	139.04	56.76
47.913194	39.827778	19.875	NA	114.7202	-0.3249	171.6861	-5.6768	3.6533	54.251	5.783	12.8987	23.0163	6.2721	28.9103	363.6682	90.8717	61.9	0.8581	250.0572	127.3957	56.8116	81.46	36.43	21.8552	18.34	7.49	149.1251	133.92	54.67
