days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
10.085417	2	-17.952778	   NA	0.1112	0.3300	0.7184	0.1134	0.0894	1.2558	1.2692	1.5055	0.7424	2.4067	1.8143	0.3732	0.9336	0.1459	0.2431	0.0614	0.1343	0.2725	0.27	0.12	1.4990	0.57	0.23	0.3153	0.32	0.13
10.210417	2.125	-17.827778	   NA	0.1141	0.3410	0.7598	0.1157	0.0927	1.3081	1.3083	1.5564	0.7730	2.5254	1.8912	0.3871	0.9643	0.1543	0.2557	0.0636	0.1388	0.2847	0.28	0.13	1.5604	0.60	0.24	0.3273	0.33	0.14
10.335417	2.25	-17.702778	   NA	0.1168	0.3542	0.8018	0.1182	0.0961	1.3608	1.3512	1.6084	0.8036	2.6417	1.9705	0.3997	0.9958	0.1624	0.2638	0.0657	0.1443	0.2974	0.30	0.13	1.6227	0.63	0.26	0.3386	0.34	0.14
10.460417	2.375	-17.577778	   NA	0.1198	0.3701	0.8448	0.1209	0.0996	1.4153	1.3948	1.6604	0.8341	2.7592	2.0535	0.4116	1.0259	0.1704	0.2710	0.0683	0.1514	0.3110	0.32	0.14	1.6862	0.66	0.27	0.3498	0.35	0.14
10.585417	2.5	-17.452778	   NA	0.1233	0.3869	0.8879	0.1236	0.1033	1.4697	1.4351	1.7107	0.8651	2.8794	2.1382	0.4228	1.0523	0.1784	0.2778	0.0716	0.1589	0.3250	0.34	0.15	1.7497	0.69	0.28	0.3603	0.36	0.15
10.710417	2.625	-17.327778	   NA	0.1268	0.4022	0.9279	0.1261	0.1068	1.5225	1.4711	1.7590	0.8961	3.0000	2.2208	0.4329	1.0747	0.1865	0.2843	0.0748	0.1654	0.3380	0.35	0.16	1.8116	0.72	0.30	0.3698	0.37	0.15
10.835417	2.75	-17.202778	   NA	0.1300	0.4155	0.9678	0.1284	0.1100	1.5743	1.5037	1.8020	0.9265	3.1165	2.2981	0.4419	1.0938	0.1933	0.2907	0.0776	0.1707	0.3503	0.37	0.16	1.8702	0.76	0.31	0.3780	0.37	0.15
10.960417	2.875	-17.077778	   NA	0.1334	0.4269	1.0046	0.1304	0.1130	1.6249	1.5342	1.8419	0.9560	3.2273	2.3697	0.4499	1.1111	0.1993	0.2967	0.0800	0.1747	0.3617	0.38	0.17	1.9257	0.79	0.32	0.3853	0.38	0.15
11.085417	3	-16.952778	   NA	0.1365	0.4373	1.0409	0.1324	0.1159	1.6732	1.5654	1.8810	0.9850	3.3353	2.4371	0.4577	1.1287	0.2054	0.3022	0.0822	0.1788	0.3726	0.40	0.18	1.9795	0.81	0.33	0.3925	0.38	0.16
11.210417	3.125	-16.827778	   NA	0.1392	0.4485	1.0784	0.1346	0.1191	1.7198	1.6002	1.9213	1.0137	3.4413	2.5043	0.4656	1.1478	0.2116	0.3076	0.0841	0.1828	0.3840	0.41	0.18	2.0334	0.84	0.34	0.3999	0.39	0.16
11.335417	3.25	-16.702778	   NA	0.1418	0.4613	1.1179	0.1373	0.1227	1.7670	1.6385	1.9651	1.0425	3.5472	2.5759	0.4735	1.1698	0.2183	0.3131	0.0858	0.1874	0.3962	0.43	0.19	2.0894	0.87	0.35	0.4080	0.40	0.16
11.460417	3.375	-16.577778	   NA	0.1447	0.4759	1.1570	0.1402	0.1263	1.8167	1.6772	2.0100	1.0715	3.6544	2.6533	0.4815	1.1925	0.2255	0.3185	0.0878	0.1930	0.4088	0.44	0.20	2.1472	0.90	0.37	0.4165	0.40	0.16
11.585417	3.5	-16.452778	   NA	0.1476	0.4913	1.1948	0.1430	0.1297	1.8677	1.7122	2.0536	1.1002	3.7637	2.7339	0.4901	1.2138	0.2326	0.3235	0.0905	0.1988	0.4213	0.46	0.21	2.2052	0.93	0.38	0.4249	0.41	0.17
11.710417	3.625	-16.327778	   NA	0.1504	0.5058	1.2307	0.1456	0.1330	1.9184	1.7439	2.0945	1.1287	3.8714	2.8139	0.4990	1.2335	0.2391	0.3287	0.0934	0.2038	0.4331	0.47	0.21	2.2618	0.96	0.39	0.4329	0.42	0.17
11.835417	3.75	-16.202778	   NA	0.1530	0.5183	1.2632	0.1477	0.1357	1.9692	1.7735	2.1316	1.1570	3.9722	2.8897	0.5072	1.2500	0.2450	0.3337	0.0956	0.2079	0.4436	0.49	0.22	2.3155	0.99	0.40	0.4399	0.42	0.17
11.960417	3.875	-16.077778	   NA	0.1552	0.5294	1.2923	0.1495	0.1380	2.0200	1.8018	2.1660	1.1849	4.0668	2.9604	0.5140	1.2636	0.2505	0.3383	0.0974	0.2114	0.4529	0.50	0.22	2.3666	1.01	0.41	0.4459	0.42	0.17
12.085417	4	-15.952778	   NA	0.1573	0.5395	1.3201	0.1514	0.1412	2.0695	1.8303	2.1996	1.2126	4.1554	3.0273	0.5204	1.2773	0.2560	0.3426	0.0993	0.2147	0.4619	0.51	0.23	2.4158	1.04	0.42	0.4517	0.43	0.17
12.210417	4.125	-15.827778	   NA	0.1592	0.5497	1.3485	0.1535	0.1451	2.1179	1.8602	2.2340	1.2399	4.2409	3.0934	0.5271	1.2931	0.2614	0.3470	0.1013	0.2180	0.4712	0.52	0.23	2.4644	1.06	0.43	0.4580	0.43	0.18
12.335417	4.25	-15.702778	   NA	0.1610	0.5612	1.3772	0.1556	0.1491	2.1672	1.8923	2.2710	1.2668	4.3260	3.1625	0.5337	1.3111	0.2669	0.3513	0.1035	0.2216	0.4808	0.53	0.24	2.5143	1.08	0.44	0.4647	0.44	0.18
12.460417	4.375	-15.577778	   NA	0.1630	0.5744	1.4071	0.1578	0.1532	2.2192	1.9249	2.3095	1.2936	4.4108	3.2373	0.5404	1.3295	0.2722	0.3555	0.1060	0.2257	0.4911	0.54	0.24	2.5659	1.10	0.45	0.4715	0.44	0.18
12.585417	4.5	-15.452778	   NA	0.1654	0.5880	1.4368	0.1600	0.1570	2.2726	1.9558	2.3479	1.3203	4.4947	3.3168	0.5467	1.3465	0.2775	0.3601	0.1087	0.2306	0.5014	0.55	0.25	2.6180	1.12	0.46	0.4783	0.45	0.18
12.710417	4.625	-15.327778	   NA	0.1674	0.6006	1.4651	0.1619	0.1604	2.3253	1.9850	2.3843	1.3462	4.5768	3.3966	0.5525	1.3615	0.2825	0.3646	0.1116	0.2356	0.5111	0.57	0.25	2.6690	1.15	0.47	0.4847	0.45	0.19
12.835417	4.75	-15.202778	   NA	0.1692	0.6120	1.4916	0.1634	0.1635	2.3784	2.0124	2.4179	1.3715	4.6563	3.4723	0.5586	1.3745	0.2874	0.3689	0.1144	0.2397	0.5199	0.58	0.26	2.7181	1.17	0.48	0.4906	0.46	0.19
12.960417	4.875	-15.077778	   NA	0.1708	0.6219	1.5166	0.1648	0.1675	2.4300	2.0384	2.4494	1.3962	4.7332	3.5427	0.5643	1.3869	0.2925	0.3732	0.1169	0.2431	0.5283	0.59	0.26	2.7650	1.19	0.49	0.4961	0.46	0.19
13.085417	5	-14.952778	   NA	0.1723	0.6305	1.5399	0.1661	0.1719	2.4779	2.0636	2.4791	1.4206	4.8078	3.6093	0.5695	1.3999	0.2977	0.3772	0.1195	0.2459	0.5361	0.60	0.27	2.8097	1.21	0.49	0.5016	0.46	0.19
13.210417	5.125	-14.827778	   NA	0.1738	0.6387	1.5620	0.1678	0.1758	2.5236	2.0901	2.5085	1.4450	4.8812	3.6740	0.5750	1.4140	0.3027	0.3808	0.1223	0.2488	0.5436	0.60	0.27	2.8537	1.23	0.50	0.5073	0.47	0.19
13.335417	5.25	-14.702778	   NA	0.1756	0.6475	1.5836	0.1699	0.1794	2.5687	2.1183	2.5394	1.4686	4.9565	3.7395	0.5809	1.4289	0.3078	0.3844	0.1250	0.2521	0.5512	0.61	0.27	2.8985	1.25	0.51	0.5132	0.47	0.19
13.460417	5.375	-14.577778	   NA	0.1776	0.6576	1.6052	0.1718	0.1831	2.6156	2.1469	2.5716	1.4918	5.0354	3.8082	0.5871	1.4441	0.3129	0.3888	0.1276	0.2555	0.5591	0.62	0.28	2.9449	1.27	0.52	0.5193	0.48	0.20
13.585417	5.5	-14.452778	   NA	0.1795	0.6688	1.6276	0.1739	0.1869	2.6649	2.1755	2.6043	1.5149	5.1168	3.8804	0.5931	1.4591	0.3179	0.3933	0.1301	0.2594	0.5673	0.63	0.28	2.9928	1.30	0.53	0.5255	0.48	0.20
13.710417	5.625	-14.327778	   NA	0.1812	0.6799	1.6493	0.1761	0.1906	2.7138	2.2028	2.6365	1.5381	5.1991	3.9557	0.5985	1.4731	0.3228	0.3970	0.1330	0.2635	0.5754	0.64	0.29	3.0410	1.32	0.54	0.5313	0.49	0.20
13.835417	5.75	-14.202778	   NA	0.1828	0.6896	1.6710	0.1785	0.1942	2.7615	2.2282	2.6679	1.5615	5.2806	4.0306	0.6037	1.4855	0.3277	0.4007	0.1360	0.2676	0.5832	0.65	0.29	3.0884	1.35	0.55	0.5369	0.49	0.20
13.960417	5.875	-14.077778	   NA	0.1846	0.6980	1.6942	0.1809	0.1979	2.8086	2.2523	2.6976	1.5845	5.3598	4.1007	0.6086	1.4972	0.3325	0.4047	0.1386	0.2714	0.5911	0.66	0.29	3.1339	1.37	0.56	0.5422	0.49	0.20
14.085417	6	-13.952778	   NA	0.1860	0.7058	1.7163	0.1834	0.2015	2.8528	2.2768	2.7265	1.6056	5.4354	4.1693	0.6145	1.5088	0.3371	0.4087	0.1406	0.2748	0.5986	0.66	0.30	3.1777	1.39	0.57	0.5474	0.50	0.20
14.210417	6.125	-13.827778	   NA	0.1872	0.7133	1.7378	0.1859	0.2050	2.8964	2.3013	2.7553	1.6269	5.5096	4.2380	0.6204	1.5204	0.3416	0.4127	0.1426	0.2783	0.6058	0.67	0.30	3.2213	1.41	0.58	0.5527	0.50	0.20
14.335417	6.25	-13.702778	   NA	0.1883	0.7210	1.7583	0.1882	0.2080	2.9378	2.3257	2.7843	1.6489	5.5825	4.3037	0.6269	1.5324	0.3468	0.4164	0.1457	0.2816	0.6128	0.68	0.30	3.2638	1.43	0.59	0.5583	0.50	0.21
14.460417	6.375	-13.577778	   NA	0.1898	0.7293	1.7802	0.1901	0.2108	2.9805	2.3505	2.8144	1.6725	5.6566	4.3709	0.6327	1.5456	0.3526	0.4199	0.1503	0.2851	0.6200	0.69	0.31	3.3076	1.46	0.59	0.5644	0.51	0.21
14.585417	6.5	-13.452778	   NA	0.1915	0.7382	1.8030	0.1922	0.2143	3.0255	2.3754	2.8453	1.6971	5.7330	4.4424	0.6383	1.5598	0.3581	0.4237	0.1544	0.2896	0.6278	0.70	0.31	3.3531	1.48	0.60	0.5706	0.51	0.21
14.710417	6.625	-13.327778	   NA	0.1934	0.7473	1.8256	0.1945	0.2177	3.0725	2.3996	2.8759	1.7229	5.8102	4.5178	0.6445	1.5731	0.3627	0.4287	0.1579	0.2948	0.6357	0.71	0.32	3.3998	1.50	0.61	0.5770	0.51	0.21
14.835417	6.75	-13.202778	   NA	0.1954	0.7555	1.8472	0.1972	0.2206	3.1190	2.4227	2.9046	1.7493	5.8851	4.5926	0.6504	1.5843	0.3667	0.4335	0.1612	0.2995	0.6432	0.71	0.32	3.4455	1.52	0.62	0.5826	0.52	0.21
14.960417	6.875	-13.077778	   NA	0.1972	0.7627	1.8683	0.1997	0.2236	3.1650	2.4456	2.9309	1.7755	5.9545	4.6623	0.6554	1.5942	0.3707	0.4380	0.1645	0.3037	0.6503	0.72	0.32	3.4890	1.54	0.63	0.5877	0.52	0.21
15.085417	7	-12.952778	   NA	0.1988	0.7691	1.8877	0.2017	0.2275	3.2086	2.4683	2.9550	1.8011	6.0193	4.7271	0.6601	1.6032	0.3747	0.4413	0.1680	0.3076	0.6570	0.73	0.33	3.5299	1.56	0.64	0.5925	0.52	0.21
15.210417	7.125	-12.827778	   NA	0.2003	0.7751	1.9051	0.2035	0.2318	3.2504	2.4905	2.9783	1.8256	6.0824	4.7886	0.6645	1.6122	0.3789	0.4447	0.1716	0.3114	0.6632	0.74	0.33	3.5693	1.58	0.64	0.5972	0.52	0.21
15.335417	7.25	-12.702778	   NA	0.2016	0.7811	1.9219	0.2051	0.2351	3.2908	2.5141	3.0027	1.8494	6.1449	4.8495	0.6692	1.6228	0.3831	0.4479	0.1752	0.3155	0.6690	0.74	0.33	3.6086	1.60	0.65	0.6023	0.53	0.21
15.460417	7.375	-12.577778	   NA	0.2028	0.7877	1.9395	0.2067	0.2375	3.3308	2.5398	3.0295	1.8729	6.2096	4.9122	0.6742	1.6350	0.3873	0.4509	0.1789	0.3203	0.6748	0.75	0.34	3.6491	1.61	0.66	0.6078	0.53	0.22
15.585417	7.5	-12.452778	   NA	0.2040	0.7947	1.9573	0.2084	0.2399	3.3712	2.5655	3.0565	1.8969	6.2754	4.9782	0.6797	1.6474	0.3914	0.4539	0.1828	0.3258	0.6809	0.76	0.34	3.6906	1.63	0.67	0.6135	0.53	0.22
