CORE	Column	Row	Number	treatment	location	pre_translocated	newColumn	newRow	newNumber	newLabel	newOrder	code	days.origin	days.water	days.manure	cumNO	cumN2O	cumCO2	cumCH4	cumNH3	cumH2O
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	16.710417	8.625000	-11.327778	2.9013	255.7930	50.4968	-4.3428	10.9126	55.6007
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	16.835417	8.750000	-11.202778	2.9181	256.2316	51.0145	-4.3649	10.9977	56.0485
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	16.960417	8.875000	-11.077778	2.9336	256.6170	51.5346	-4.3870	11.0815	56.5061
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.085417	9.000000	-10.952778	2.9477	256.9785	52.0559	-4.4083	11.1641	56.9685
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.210417	9.125000	-10.827778	2.9620	257.3059	52.5744	-4.4292	11.2452	57.4269
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.335417	9.250000	-10.702778	2.9767	257.6203	53.0889	-4.4511	11.3239	57.8878
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.460417	9.375000	-10.577778	2.9918	257.9289	53.6012	-4.4739	11.4027	58.3526
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.585417	9.500000	-10.452778	3.0071	258.2473	54.1118	-4.4970	11.4816	58.8163
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.710417	9.625000	-10.327778	3.0229	258.5917	54.6259	-4.5212	11.5583	59.2728
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.835417	9.750000	-10.202778	3.0395	258.9546	55.1516	-4.5468	11.6333	59.7199
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	17.960417	9.875000	-10.077778	3.0564	259.3473	55.6772	-4.5699	11.7090	60.1655
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.085417	10.000000	-9.952778	3.0716	259.7574	56.2120	-4.5919	11.7853	60.6235
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.210417	10.125000	-9.827778	3.0852	260.1236	56.7384	-4.6141	11.8599	61.0932
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.335417	10.250000	-9.702778	3.0983	260.4287	57.2555	-4.6354	11.9322	61.5692
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.460417	10.375000	-9.577778	3.1117	260.7307	57.7644	-4.6590	12.0025	62.0492
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.585417	10.500000	-9.452778	3.1249	261.0281	58.2696	-4.6832	12.0718	62.5185
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.710417	10.625000	-9.327778	3.1394	261.2991	58.7761	-4.7072	12.1409	62.9766
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.835417	10.750000	-9.202778	3.1540	261.5880	59.2925	-4.7298	12.2097	63.4429
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	18.960417	10.875000	-9.077778	3.1676	261.8669	59.8145	-4.7518	12.2792	63.9162
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.085417	11.000000	-8.952778	3.1805	262.1423	60.3355	-4.7759	12.3483	64.3793
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.210417	11.125000	-8.827778	3.1927	262.4653	60.8554	-4.7998	12.4163	64.8438
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.335417	11.250000	-8.702778	3.2047	262.7767	61.3681	-4.8223	12.4842	65.3202
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.460417	11.375000	-8.577778	3.2171	263.1007	61.8735	-4.8461	12.5522	65.7971
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.585417	11.500000	-8.452778	3.2300	263.3818	62.3795	-4.8702	12.6199	66.2737
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.710417	11.625000	-8.327778	3.2454	263.6072	62.8889	-4.8942	12.6852	66.7405
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	19.835417	11.750000	-8.202778	3.2618	263.8988	63.4077	-4.9182	12.7506	67.1898
