CORE	Column	Row	Number	treatment	location	pre_translocated	newColumn	newRow	newNumber	newLabel	newOrder	code	days.origin	days.water	days.manure	cumNO	cumN2O	cumCO2	cumCH4	cumNH3	cumH2O
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	11.960417	3.875000	-16.077778	2.0945	201.0707	29.9332	-3.5269	7.3340	38.0003
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.085417	4.000000	-15.952778	2.1223	204.4177	30.4941	-3.5465	7.4417	38.4676
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.210417	4.125000	-15.827778	2.1507	207.4697	31.0531	-3.5666	7.5489	38.9352
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.335417	4.250000	-15.702778	2.1794	210.4705	31.6117	-3.5868	7.6556	39.4037
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.460417	4.375000	-15.577778	2.2093	213.2095	32.1687	-3.6078	7.7599	39.8757
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.585417	4.500000	-15.452778	2.2390	215.7712	32.7270	-3.6285	7.8631	40.3463
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.710417	4.625000	-15.327778	2.2673	218.2121	33.2857	-3.6479	7.9660	40.8196
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.835417	4.750000	-15.202778	2.2938	220.5570	33.8434	-3.6685	8.0670	41.2964
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	12.960417	4.875000	-15.077778	2.3188	222.8132	34.3989	-3.6893	8.1664	41.7695
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.085417	5.000000	-14.952778	2.3421	225.0373	34.9545	-3.7102	8.2655	42.2351
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.210417	5.125000	-14.827778	2.3642	227.1675	35.5122	-3.7309	8.3652	42.6997
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.335417	5.250000	-14.702778	2.3858	229.1206	36.0687	-3.7509	8.4648	43.1661
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.460417	5.375000	-14.577778	2.4074	230.8674	36.6229	-3.7713	8.5640	43.6325
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.585417	5.500000	-14.452778	2.4298	232.5062	37.1771	-3.7948	8.6617	44.0991
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.710417	5.625000	-14.327778	2.4515	234.1237	37.7307	-3.8159	8.7583	44.5678
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.835417	5.750000	-14.202778	2.4732	235.6160	38.2849	-3.8346	8.8548	45.0395
CORE_01	A	A	odd	AA_odd	Fendt	NO	Fendt	A	odd	A-odd	newCORE_01	F10	13.960417	5.875000	-14.077778	2.4964	236.9690	38.8423	-3.8562	8.9509	45.5065
