days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
41.288194	33.202778	13.25	NA	-5.5259	739.1455	-7.1042	358.4366	748.7059	-25.934	-26.2239	-26.2492	-22.9884	-21.5356	-20.1192	-1.7629	7.777	139.4451	266.3005	0.7742	-0.8475	366.7316	375.16	167.78	-23.8417	2.67	1.09	68.6144	111.52	45.53
41.413194	33.327778	13.375	NA	-5.5214	751.7124	-7.1304	361.7239	757.1462	-26.009	-26.3027	-26.327	-23.056	-21.5959	-20.1807	-1.7673	7.8719	141.7645	276.4858	0.7723	-0.8035	371.5861	380.42	170.13	-23.9119	2.68	1.09	70.7206	115.41	47.12
41.538194	33.452778	13.5	NA	-5.5138	764.5792	-7.1561	365.2463	765.5865	-26.0838	-26.3819	-26.4043	-23.1235	-21.6563	-20.2414	-1.7715	7.9719	144.0109	287.8374	0.7702	-0.7569	376.5484	385.76	172.52	-23.9819	2.69	1.10	73.0103	119.73	48.88
41.663194	33.577778	13.625	NA	-5.5106	777.3354	-7.1816	368.8138	774.0268	-26.1591	-26.4626	-26.4728	-23.1929	-21.7169	-20.3044	-1.7756	8.0779	146.1856	299.2635	0.768	-0.7032	381.4968	391.08	174.90	-24.0514	2.70	1.10	75.3027	124.08	50.65
41.788194	33.702778	13.75	NA	-5.5089	790.033	-7.2078	372.3134	782.4671	-26.2365	-26.5445	-26.539	-23.2637	-21.7781	-20.34	-1.7806	8.1767	148.335	310.6021	0.7645	-0.6444	386.4194	396.39	177.27	-24.1170	2.71	1.11	77.5756	128.41	52.42
41.913194	33.827778	13.875	NA	-5.501	802.6375	-7.2345	374.962	790.9074	-26.3143	-26.6274	-26.6145	-23.335	-21.8404	-20.3724	-1.787	8.2689	150.4759	320.5185	0.7619	-0.5846	391.1543	401.69	179.64	-24.1840	2.73	1.11	79.6089	132.23	53.98
42.038194	33.952778	14	NA	-5.4903	815.2653	-7.2617	377.4497	799.3477	-26.3913	-26.7099	-26.6931	-23.4063	-21.9033	-20.4273	-1.7924	8.3607	152.6125	330.3461	0.7614	-0.5251	395.8621	407.01	182.02	-24.2552	2.74	1.12	81.6272	136.03	55.53
42.163194	34.077778	14.125	NA	-5.4835	827.9312	-7.2891	379.3555	807.788	-26.4678	-26.7913	-26.7716	-23.4763	-21.9663	-20.4908	-1.7966	8.4518	154.749	338.2331	0.7622	-0.4542	400.4604	412.35	184.41	-24.3273	2.74	1.12	83.3242	139.12	56.79
42.288194	34.202778	14.25	NA	-5.4777	840.5505	-7.3171	380.9183	817.37	-26.5441	-26.8733	-26.8495	-23.5454	-22.0295	-20.5544	-1.8003	8.5431	156.8888	352.3735	0.7627	-0.3635	405.2088	417.98	186.93	-24.3994	2.75	1.12	86.0674	144.51	59.00
42.413194	34.327778	14.375	NA	-5.4707	853.0297	-7.3444	382.6152	827.2888	-26.6203	-26.9559	-26.9279	-23.6153	-22.0934	-20.6181	-1.8048	8.6584	159.0123	366.514	0.7632	-0.2869	410.0237	423.66	189.47	-24.4718	2.76	1.13	88.8094	149.92	61.20
42.538194	34.452778	14.5	NA	-5.4533	865.7231	-7.3703	384.2906	837.2076	-26.6961	-27.0379	-27.0078	-23.6875	-22.1577	-20.6826	-1.8097	8.8346	161.1131	380.6545	0.763	-0.2308	414.8795	429.40	192.03	-24.5449	2.77	1.13	91.5541	155.33	63.42
42.663194	34.577778	14.625	NA	-5.4228	879.0505	-7.3971	385.7747	847.1264	-26.7734	-27.1199	-27.0875	-23.7603	-22.2226	-20.7487	-1.8147	9.0222	163.1681	394.7949	0.7623	-0.1715	419.8263	435.31	194.68	-24.6187	2.77	1.13	94.2935	160.76	65.63
42.788194	34.702778	14.75	NA	-5.4	892.6882	-7.425	387.1833	857.0462	-26.8519	-27.2027	-27.1657	-23.8327	-22.2877	-20.815	-1.8188	9.1693	165.1851	408.9354	0.762	-0.1115	424.8185	441.32	197.37	-24.6926	2.78	1.13	97.0203	166.21	67.85
42.913194	34.827778	14.875	NA	-5.3896	906.3258	-7.4528	388.5918	866.9664	-26.9291	-27.2859	-27.2439	-23.9041	-22.352	-20.876	-1.8216	9.3001	167.2122	423.2886	0.7617	-0.0551	429.8083	447.34	200.06	-24.7652	2.79	1.14	99.7810	171.75	70.12
43.038194	34.952778	15	NA	-5.3818	919.9635	-7.4815	390.3114	876.8865	-27.0061	-27.3689	-27.3231	-23.9757	-22.4164	-20.9353	-1.8261	9.4312	169.1856	442.7751	0.7614	-0.0012	434.8596	453.37	202.75	-24.8376	2.80	1.14	103.3877	179.24	73.17
43.163194	35.077778	15.125	NA	-5.3746	933.6011	-7.5114	392.2067	886.8067	-27.0844	-27.4529	-27.4032	-24.0485	-22.4812	-20.9991	-1.8306	9.5568	171.0884	459.1697	0.7613	0.0538	439.9457	459.40	205.45	-24.9115	2.81	1.15	106.4666	185.58	75.76
43.288194	35.202778	15.25	NA	-5.3673	947.0803	-7.54	394.102	896.2613	-27.1627	-27.5381	-27.4841	-24.1224	-22.5467	-21.0655	-1.8351	9.6798	172.9539	475.5642	0.7612	0.1092	444.9073	465.28	208.08	-24.9866	2.81	1.15	109.5389	191.93	78.35
43.413194	35.327778	15.375	NA	-5.3617	960.6575	-7.5681	396.3255	907.2318	-27.2415	-27.6228	-27.5623	-24.1961	-22.614	-21.1335	-1.8403	9.82	174.8062	491.9588	0.7603	0.1643	450.2570	471.55	210.88	-25.0617	2.82	1.15	112.6115	198.29	80.95
43.538194	35.452778	15.5	NA	-5.3534	974.3964	-7.5987	398.4152	918.6901	-27.3218	-27.7084	-27.6377	-24.2706	-22.682	-21.2029	-1.8457	9.976	176.6214	508.3534	0.7593	0.221	455.7099	477.99	213.76	-25.1372	2.82	1.15	115.6809	204.66	83.55
43.663194	35.577778	15.625	NA	-5.34	988.1352	-7.6292	400.3335	930.1483	-27.4028	-27.7941	-27.7164	-24.346	-22.7505	-21.2726	-1.8515	10.1283	178.3855	524.748	0.7588	0.2785	461.1296	484.44	216.65	-25.2137	2.83	1.16	118.7413	211.04	86.16
43.788194	35.702778	15.75	NA	-5.3237	1001.972	-7.6593	402.5845	941.6065	-27.4842	-27.8799	-27.7991	-24.4219	-22.8197	-21.3414	-1.8571	10.2641	180.1232	541.1426	0.7576	0.3389	466.6360	490.91	219.54	-25.2910	2.84	1.16	121.7949	217.43	88.77
43.913194	35.827778	15.875	NA	-5.3041	1015.882	-7.691	404.7021	954.0862	-27.5661	-27.9673	-27.8828	-24.4985	-22.8891	-21.4105	-1.8617	10.3908	181.9126	557.4163	0.7552	0.4036	472.3350	497.66	222.56	-25.3691	2.85	1.16	124.8361	223.79	91.36
44.038194	35.952778	16	NA	-5.27	1029.792	-7.7219	406.4332	966.2156	-27.6472	-28.053	-27.9661	-24.5734	-22.9582	-21.4808	-1.8674	10.5328	183.8247	570.6432	0.7522	0.4653	477.8898	504.34	225.55	-25.4464	2.85	1.16	127.3918	228.98	93.48
44.163194	36.077778	16.125	NA	-5.2076	1043.7019	-7.7527	408.1494	978.1529	-27.7268	-28.1386	-28.0491	-24.6468	-23.0265	-21.5504	-1.8743	10.7153	185.7156	582.3755	0.75	0.524	483.4088	510.97	228.51	-25.5230	2.86	1.17	129.7010	233.60	95.37
