days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
40.288194	32.202778	12.25	NA	407.9206	261.5965	319.4824	297.431	459.9062	418.0378	406.3693	504.0762	344.7108	309.6116	374.7867	235.2043	335.8022	423.4091	481.2213	457.242	326.0848	349.2673	82.07	36.70	392.9321	67.47	27.54	376.4939	93.65	38.23
40.413194	32.327778	12.375	NA	408.1004	262.1179	319.708	297.9925	460.1503	418.2382	406.5464	504.5004	344.9327	309.8702	375.0771	235.3938	336.0672	423.7396	481.4156	457.5541	326.3707	349.6138	81.94	36.64	393.1942	67.52	27.56	376.7568	93.67	38.24
40.538194	32.452778	12.5	NA	408.276	262.6306	319.9289	298.5229	460.3811	418.4382	406.7223	504.9153	345.1505	310.124	375.3594	235.5823	336.3241	424.064	481.6083	457.8591	326.6567	349.9479	81.80	36.58	393.4516	67.57	27.59	377.0158	93.68	38.25
40.663194	32.577778	12.625	NA	408.4477	263.1375	320.1439	299.0286	460.6012	418.6333	406.8946	505.3196	345.3648	310.3695	375.6294	235.7661	336.5739	424.3828	481.798	458.1589	326.9361	350.2718	81.67	36.53	393.7019	67.62	27.61	377.2693	93.70	38.25
40.788194	32.702778	12.75	NA	408.6206	263.6358	320.3532	299.5142	460.808	418.8206	407.061	505.7205	345.5702	310.608	375.889	235.9441	336.8187	424.6986	481.9831	458.4547	327.205	350.5864	81.55	36.47	393.9449	67.67	27.63	377.5174	93.72	38.26
40.913194	32.827778	12.875	NA	408.7913	264.1184	320.5584	299.9829	461.0047	419.0027	407.2248	506.1165	345.7718	310.8347	376.1387	236.117	337.0594	425.0092	482.1636	458.7448	327.4652	350.8911	81.42	36.41	394.1815	67.72	27.65	377.7599	93.74	38.27
41.038194	32.952778	13	NA	408.956	264.5855	320.7615	300.4448	461.1954	419.1855	407.389	506.508	345.972	311.0556	376.3798	236.2889	337.2993	425.3157	482.3416	459.0283	327.7199	351.1886	81.30	36.36	394.4150	67.78	27.67	377.9990	93.76	38.28
41.163194	33.077778	13.125	NA	409.1172	265.0451	320.9628	300.8935	461.379	419.3666	407.5472	506.8873	346.1698	311.2717	376.6075	236.4584	337.5371	425.6136	482.516	459.3076	327.9715	351.4795	81.18	36.31	394.6417	67.83	27.69	378.2340	93.78	38.29
41.288194	33.202778	13.25	NA	409.276	265.4967	321.161	301.326	461.5559	419.5452	407.702	507.2569	346.3655	311.4819	376.8248	236.6257	337.7689	425.9055	482.6868	459.5838	328.2198	351.7631	81.06	36.25	394.8627	67.88	27.71	378.4651	93.80	38.29
41.413194	33.327778	13.375	NA	409.435	265.937	321.3553	301.7468	461.7272	419.7213	407.8595	507.6198	346.5583	311.6871	377.0369	236.7931	337.9946	426.1938	482.8556	459.8544	328.4654	352.0403	80.95	36.20	395.0805	67.93	27.73	378.6928	93.82	38.30
41.538194	33.452778	13.5	NA	409.593	266.3674	321.5468	302.1494	461.8915	419.8961	408.0146	507.9728	346.7483	311.8831	377.2398	236.9576	338.2163	426.4749	483.0231	460.1188	328.7085	352.3096	80.84	36.15	395.2924	67.98	27.75	378.9165	93.83	38.31
41.663194	33.577778	13.625	NA	409.7478	266.7834	321.7366	302.5317	462.0508	420.069	408.166	508.321	346.9338	312.0743	377.4338	237.1185	338.4363	426.7526	483.19	460.3778	328.9477	352.5701	80.73	36.10	395.4997	68.03	27.77	379.1372	93.85	38.31
41.788194	33.702778	13.75	NA	409.8983	267.1875	321.9291	302.9	462.2124	420.2389	408.3144	508.6663	347.1161	312.2633	377.6243	237.2757	338.6551	427.0287	483.3561	460.6324	329.1842	352.8255	80.63	36.06	395.7039	68.08	27.79	379.3554	93.87	38.32
41.913194	33.827778	13.875	NA	410.0508	267.5986	322.1271	303.2682	462.374	420.4134	408.4634	509.0086	347.3022	312.4495	377.8157	237.4317	338.873	427.3035	483.5243	460.8876	329.4203	353.0837	80.53	36.01	395.9088	68.12	27.81	379.5734	93.89	38.33
42.038194	33.952778	14	NA	410.2068	268.012	322.3214	303.6344	462.5375	420.5865	408.6137	509.3459	347.4858	312.6361	378.0091	237.588	339.089	427.5761	483.691	461.1429	329.6557	353.3424	80.42	35.97	396.1128	68.17	27.83	379.7905	93.90	38.34
42.163194	34.077778	14.125	NA	410.3598	268.4175	322.5061	303.9926	462.7036	420.7475	408.7624	509.6799	347.6596	312.8251	378.2043	237.7414	339.2996	427.846	483.8519	461.3953	329.888	353.5959	80.33	35.92	396.3131	68.22	27.85	380.0037	93.92	38.34
42.288194	34.202778	14.25	NA	410.5095	268.8142	322.6896	304.3442	462.8723	420.9095	408.9069	510.0167	347.8355	313.0148	378.3994	237.8898	339.5077	428.1132	484.0119	461.6448	330.1164	353.8460	80.23	35.88	396.5138	68.27	27.87	380.2140	93.94	38.35
42.413194	34.327778	14.375	NA	410.6577	269.2054	322.8681	304.687	463.0427	421.0701	409.0454	510.3496	348.0125	313.2035	378.5939	238.0347	339.7186	428.3768	484.1716	461.8926	330.3427	354.0922	80.14	35.84	396.7125	68.31	27.89	380.4228	93.96	38.36
42.538194	34.452778	14.5	NA	410.8036	269.5877	323.0443	305.0186	463.2097	421.228	409.1852	510.6741	348.188	313.3862	378.7811	238.1834	339.9289	428.6388	484.3301	462.1389	330.5665	354.3328	80.06	35.80	396.9071	68.36	27.91	380.6311	93.97	38.37
42.663194	34.577778	14.625	NA	410.9472	269.9563	323.2213	305.3303	463.3663	421.3855	409.3258	510.9917	348.36	313.5588	378.9544	238.3322	340.1331	428.896	484.4857	462.381	330.7875	354.5643	79.97	35.76	397.0960	68.40	27.93	380.8359	93.99	38.37
42.788194	34.702778	14.75	NA	411.0899	270.3136	323.3961	305.6217	463.5149	421.543	409.4644	511.2996	348.5288	313.7222	379.1181	238.4792	340.3338	429.1453	484.6408	462.616	331.0061	354.7872	79.89	35.73	397.2794	68.45	27.94	381.0369	94.01	38.38
42.913194	34.827778	14.875	NA	411.2324	270.6619	323.5678	305.9034	463.6596	421.7021	409.6008	511.6027	348.6978	313.8795	379.2772	238.6253	340.5336	429.3934	484.7937	462.8459	331.2205	355.0050	79.81	35.69	397.4600	68.49	27.96	381.2354	94.02	38.38
43.038194	34.952778	15	NA	411.3752	271.0011	323.7369	306.1779	463.8007	421.8566	409.737	511.9028	348.8641	314.0342	379.433	238.7697	340.7306	429.6393	484.9436	463.0725	331.4296	355.2184	79.74	35.66	397.6379	68.54	27.98	381.4309	94.04	38.39
43.163194	35.077778	15.125	NA	411.5163	271.332	323.9014	306.445	463.9383	422.0078	409.8744	512.1928	349.0263	314.1848	379.5846	238.914	340.9236	429.877	485.0903	463.2959	331.6346	355.4266	79.66	35.63	397.8118	68.59	28.00	381.6226	94.05	38.40
43.288194	35.202778	15.25	NA	411.6526	271.6537	324.0627	306.7005	464.0721	422.157	410.0094	512.4726	349.1854	314.3278	379.7288	239.055	341.1113	430.1074	485.2337	463.5144	331.8366	355.6283	79.59	35.60	397.9802	68.63	28.02	381.8097	94.06	38.40
43.413194	35.327778	15.375	NA	411.7848	271.9661	324.2217	306.9412	464.2028	422.3011	410.1431	512.7469	349.3408	314.4632	379.8652	239.1921	341.2961	430.3344	485.3745	463.729	332.0332	355.8233	79.53	35.57	398.1434	68.67	28.04	381.9932	94.07	38.41
43.538194	35.452778	15.5	NA	411.915	272.2705	324.3784	307.1674	464.3307	422.4434	410.2745	513.0166	349.4938	314.5927	379.9951	239.3277	341.4778	430.5564	485.5138	463.9413	332.2251	356.0124	79.46	35.54	398.3027	68.72	28.05	382.1737	94.09	38.41
43.663194	35.577778	15.625	NA	412.0444	272.5672	324.5323	307.3816	464.4555	422.5833	410.4015	513.2786	349.6432	314.7192	380.1226	239.46	341.6534	430.7722	485.6506	464.1492	332.4147	356.1962	79.40	35.51	398.4581	68.76	28.07	382.3500	94.10	38.42
43.788194	35.702778	15.75	NA	412.1734	272.8567	324.6838	307.5903	464.579	422.7206	410.5258	513.5332	349.7903	314.8436	380.2505	239.5892	341.8271	430.9856	485.7856	464.3532	332.6022	356.3766	79.34	35.48	398.6107	68.80	28.09	382.5238	94.11	38.42
43.913194	35.827778	15.875	NA	412.3002	273.1402	324.834	307.7953	464.7008	422.8572	410.6495	513.7842	349.9364	314.9638	380.3735	239.7161	341.9991	431.1971	485.9192	464.5549	332.7878	356.5541	79.29	35.46	398.7608	68.84	28.10	382.6957	94.13	38.43
