days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
23.710417	15.625	-4.327778	NA	88.5642	87.9287	81.2999	85.2731	87.7623	79.0254	82.1057	77.2719	76.1815	80.7289	74.1094	74.8917	75.1143	83.7723	86.3317	84.5581	89.522	86.1656	3.00	1.34	78.2371	2.97	1.21	82.3650	6.04	2.46
23.835417	15.75	-4.202778	NA	89.0599	88.4088	81.759	85.7508	88.2238	79.4956	82.6916	77.6936	76.6418	81.1168	74.4673	75.3725	75.5695	84.2192	86.7952	85.0246	89.9972	86.6405	3.00	1.34	78.6844	3.02	1.23	82.8297	6.04	2.46
23.960417	15.875	-4.077778	NA	89.549	88.8791	82.2181	86.2422	88.6899	79.9502	83.2284	78.0979	77.0746	81.5136	74.849	75.8454	75.9942	84.6389	87.2397	85.488	90.47	87.1157	3.01	1.35	79.1189	3.06	1.25	83.2794	6.04	2.47
24.085417	16	-3.952778	NA	90.0354	89.3438	82.6771	86.7306	89.1575	80.4035	83.7452	78.5075	77.5059	81.928	75.2517	76.3144	76.371	85.0487	87.6815	85.9464	90.9487	87.5889	3.02	1.35	79.5570	3.09	1.26	83.7185	6.06	2.47
24.210417	16.125	-3.827778	NA	90.5222	89.808	83.1349	87.2136	89.6248	80.8592	84.2548	78.9369	77.9192	82.3736	75.6855	76.7822	76.7501	85.4605	88.1365	86.4033	91.4311	88.0607	3.02	1.35	80.0049	3.12	1.27	84.1606	6.08	2.48
24.335417	16.25	-3.702778	NA	91.0133	90.2813	83.6055	87.6889	90.1018	81.3293	84.7337	79.3724	78.3394	82.8422	76.1361	77.204	77.1509	85.8704	88.6214	86.8584	91.9262	88.5382	3.03	1.35	80.4588	3.13	1.28	84.6052	6.11	2.49
24.460417	16.375	-3.577778	NA	91.4965	90.7691	84.0714	88.1618	90.5976	81.781	85.1677	79.7876	78.73	83.288	76.5551	77.6089	77.5875	86.286	89.0961	87.3171	92.4237	89.0193	3.04	1.36	80.8849	3.15	1.28	85.0532	6.14	2.51
24.585417	16.5	-3.452778	NA	91.969	91.2641	84.5473	88.6367	91.1011	82.2311	85.5928	80.2059	79.1242	83.7161	76.9393	78.074	77.9972	86.723	89.5752	87.7806	92.9077	89.5036	3.04	1.36	81.3016	3.16	1.29	85.5096	6.16	2.51
24.710417	16.625	-3.327778	NA	92.4389	91.7597	85.0316	89.1169	91.5984	82.6465	86.0069	80.6207	79.5275	84.1378	77.3161	78.5491	78.4148	87.1836	90.0546	88.2451	93.3946	89.9891	3.04	1.36	81.7092	3.18	1.30	85.9736	6.17	2.52
24.835417	16.75	-3.202778	NA	92.9185	92.2431	85.513	89.6017	92.0853	83.0614	86.4313	81.049	79.9208	84.5219	77.7178	78.982	78.8692	87.7355	90.5294	88.7049	93.8982	90.4723	3.04	1.36	82.1170	3.18	1.30	86.4532	6.20	2.53
24.960417	16.875	-3.077778	NA	93.407	92.7234	86.001	90.0839	92.5765	83.4864	86.8681	81.5035	80.2978	84.9451	78.1553	79.4101	79.3008	88.3397	91.0222	89.1619	94.4065	90.9584	3.04	1.36	82.5427	3.19	1.30	86.9402	6.23	2.55
25.085417	17	-2.952778	NA	93.8973	93.2115	86.4795	90.5668	93.0727	83.8942	87.2936	81.9605	80.6723	85.43	78.5704	79.8532	79.6988	88.869	91.5095	89.6206	94.9032	91.4456	3.05	1.36	82.9702	3.20	1.31	87.4091	6.27	2.56
25.210417	17.125	-2.827778	NA	94.3901	93.6975	86.9485	91.0578	93.5663	84.2904	87.7136	82.3946	81.0819	85.863	78.9679	80.2825	80.1248	89.3261	91.9941	90.0786	95.3976	91.9320	3.06	1.37	83.3852	3.21	1.31	87.8673	6.30	2.57
25.335417	17.25	-2.702778	NA	94.874	94.1836	87.4137	91.5531	94.0654	84.7042	88.1367	82.8107	81.5123	86.2634	79.3944	80.6926	80.5738	89.7539	92.4769	90.5391	95.8937	92.4180	3.07	1.37	83.8036	3.20	1.31	88.3217	6.32	2.58
25.460417	17.375	-2.577778	NA	95.3619	94.6749	87.8858	92.0407	94.5553	85.1802	88.5681	83.2532	81.9486	86.6706	79.8131	81.1311	80.9881	90.2041	92.9584	91.0019	96.3816	92.9037	3.08	1.38	84.2390	3.20	1.31	88.7775	6.35	2.59
25.585417	17.5	-2.452778	NA	95.8665	95.1655	88.3669	92.5226	95.035	85.6059	89.0089	83.6914	82.3373	87.0471	80.2162	81.5979	81.4156	90.6689	93.4473	91.4635	96.8774	93.3913	3.08	1.38	84.6511	3.21	1.31	89.2451	6.37	2.60
25.710417	17.625	-2.327778	NA	96.3773	95.6472	88.8468	93.0158	95.522	86.0455	89.4518	84.0941	82.734	87.4379	80.6532	82.0188	81.8814	91.094	93.9402	91.9244	97.3735	93.8818	3.09	1.38	85.0694	3.21	1.31	89.7054	6.39	2.61
25.835417	17.75	-2.202778	NA	96.8762	96.1276	89.3262	93.5099	96.016	86.5178	89.8764	84.4876	83.1805	87.8556	81.1158	82.3952	82.3678	91.5081	94.4202	92.3841	97.862	94.3712	3.09	1.38	85.5056	3.21	1.31	90.1562	6.41	2.62
25.960417	17.875	-2.077778	NA	97.3569	96.6052	89.8011	93.9846	96.5131	86.969	90.271	84.8865	83.6012	88.2692	81.5661	82.8088	82.871	91.9175	94.888	92.84	98.36	94.8522	3.10	1.39	85.9272	3.19	1.30	90.6142	6.42	2.62
26.085417	18	-1.952778	NA	97.8333	97.0746	90.276	94.45	96.9965	87.3808	90.6678	85.2957	84.0176	88.7097	82.0096	83.2581	83.3441	92.2995	95.3511	93.2925	98.8585	95.3261	3.10	1.39	86.3469	3.18	1.30	91.0673	6.42	2.62
26.210417	18.125	-1.827778	NA	98.3064	97.5433	90.753	94.9252	97.4736	87.7623	91.0566	85.7009	84.4608	89.1585	82.4513	83.6519	83.7675	92.6947	95.808	93.7452	99.3567	95.8003	3.10	1.38	86.7651	3.17	1.29	91.5040	6.45	2.63
26.335417	18.25	-1.702778	NA	98.7757	98.0132	91.2248	95.4117	97.9624	88.152	91.4348	86.1261	84.8493	89.5935	82.8858	84.0335	84.1602	93.1044	96.2627	94.1994	99.8546	96.2776	3.10	1.39	87.1736	3.16	1.29	91.9358	6.49	2.65
26.460417	18.375	-1.577778	NA	99.2541	98.4812	91.6954	95.9029	98.4566	88.5341	91.8472	86.5832	85.2282	90.0423	83.3328	84.4523	84.5602	93.4762	96.7225	94.6507	100.3567	96.7580	3.10	1.39	87.5946	3.15	1.29	92.3698	6.52	2.66
26.585417	18.5	-1.452778	NA	99.7371	98.9482	92.1703	96.3912	98.9497	88.9571	92.2436	87.0455	85.6536	90.4949	83.7686	84.8588	84.994	93.854	97.1996	95.0993	100.8628	97.2393	3.10	1.39	88.0272	3.15	1.28	92.8114	6.55	2.68
26.710417	18.625	-1.327778	NA	100.2174	99.4289	92.6495	96.8708	99.443	89.3827	92.6357	87.5154	86.0502	90.9352	84.1801	85.2374	85.4463	94.3051	97.689	95.5503	101.3505	97.7219	3.10	1.39	88.4499	3.14	1.28	93.2631	6.59	2.69
26.835417	18.75	-1.202778	NA	100.695	99.9258	93.132	97.3435	99.9377	89.8168	93.0371	87.9876	86.456	91.3785	84.5889	85.6246	85.8806	94.774	98.1622	96.0042	101.8375	98.2068	3.11	1.39	88.8775	3.15	1.28	93.7139	6.62	2.70
26.960417	18.875	-1.077778	NA	101.1768	100.4171	93.6088	97.8209	100.4272	90.2392	93.4971	88.4263	86.8985	91.8105	85.0116	86.0466	86.3136	95.1922	98.6132	96.4584	102.3363	98.6902	3.11	1.39	89.3139	3.15	1.29	94.1600	6.64	2.71
27.085417	19	-0.952778	NA	101.6622	100.8865	94.0783	98.3048	100.9142	90.6346	94.0001	88.8173	87.3051	92.229	85.4603	86.4829	86.7851	95.5982	99.0713	96.9113	102.8293	99.1692	3.12	1.39	89.7411	3.17	1.29	94.6130	6.65	2.71
27.210417	19.125	-0.827778	NA	102.1505	101.346	94.5435	98.7867	101.3965	91.0874	94.4335	89.187	87.7144	92.6716	85.9263	86.8785	87.2552	95.9984	99.5385	97.3641	103.3212	99.6446	3.12	1.40	90.1700	3.17	1.29	95.0593	6.67	2.72
27.335417	19.25	-0.702778	NA	102.6447	101.8088	95.0137	99.2745	101.8744	91.5771	94.8485	89.5629	88.1599	93.1022	86.3914	87.2617	87.7108	96.3857	99.9984	97.8198	103.8054	100.1232	3.13	1.40	90.6070	3.16	1.29	95.4970	6.69	2.73
27.460417	19.375	-0.577778	NA	103.1389	102.2855	95.49	99.7658	102.3586	92.0406	95.2778	89.9537	88.6137	93.5111	86.8574	87.6766	88.175	96.8038	100.4701	98.2807	104.2848	100.6078	3.13	1.40	91.0424	3.15	1.29	95.9485	6.71	2.74
27.585417	19.5	-0.452778	NA	103.6279	102.7733	95.9593	100.2534	102.8481	92.4983	95.6723	90.3627	89.0618	93.9449	87.305	88.0972	88.6349	97.2453	100.9588	98.7456	104.7801	101.0924	3.14	1.40	91.4742	3.14	1.28	96.4103	6.73	2.75
27.710417	19.625	-0.327778	NA	104.1218	103.2479	96.4317	100.7409	103.3407	92.9417	96.0808	90.8164	89.4759	94.3727	87.7439	88.5334	89.0723	97.7076	101.4529	99.2121	105.2771	101.5766	3.14	1.41	91.9052	3.13	1.28	96.8759	6.76	2.76
27.835417	19.75	-0.202778	NA	104.6337	103.7093	96.9154	101.2233	103.8285	93.3415	96.5403	91.3026	89.8698	94.7706	88.2155	88.9821	89.5018	98.1897	101.9572	99.6786	105.7666	102.0620	3.15	1.41	92.3401	3.12	1.27	97.3460	6.78	2.77
27.960417	19.875	-0.077778	NA	105.1509	104.1707	97.3991	101.7013	104.3137	93.7406	97.012	91.7888	90.2638	95.1594	88.7042	89.4326	89.9312	98.6717	102.462	100.1451	106.2561	102.5471	3.15	1.41	92.7781	3.11	1.27	97.8165	6.80	2.78
28.038194	19.952778	0	NA	105.4727	104.4578	97.7	101.9986	104.6156	93.9889	97.3056	92.0914	90.5089	95.4014	89.0082	89.7129	90.1984	98.9717	102.7761	100.4354	106.5606	102.8489	3.16	1.41	93.0507	3.11	1.27	98.1092	6.82	2.78
28.163194	20.077778	0.125	NA	105.9055	104.9068	98.122	102.4519	105.0416	94.3291	97.6442	92.4704	90.8632	95.7346	89.3728	90.1488	90.5907	99.3654	103.1893	100.8416	106.997	103.2856	3.16	1.41	93.4024	3.09	1.26	98.5221	6.82	2.79
28.288194	20.202778	0.25	NA	106.3262	105.356	98.5295	102.9055	105.4651	94.6669	97.9672	92.8494	91.2147	96.0691	89.73	90.5846	90.983	99.7592	103.5773	101.2478	107.4334	103.7165	3.17	1.42	93.7495	3.08	1.26	98.9309	6.82	2.79
28.413194	20.327778	0.375	NA	106.7292	105.8193	98.9613	103.366	105.8913	95.0247	98.2831	93.1783	91.5756	96.4209	90.0674	91.0205	91.3693	100.088	103.9632	101.6273	107.8508	104.1534	3.16	1.41	94.0917	3.07	1.25	99.3199	6.82	2.78
28.538194	20.452778	0.5	NA	107.1779	106.311	99.4265	103.8625	106.3698	95.4017	98.6827	93.5639	91.9485	96.8261	90.4739	91.4564	91.8275	100.4194	104.3922	102.0457	108.3095	104.6295	3.16	1.41	94.4828	3.08	1.26	99.7418	6.81	2.78
28.663194	20.577778	0.625	NA	107.6497	106.8226	99.9051	104.3734	106.8599	95.7783	99.1567	93.9641	92.3243	97.2183	90.8568	91.8922	92.3265	100.86	104.8491	102.5049	108.8162	105.1221	3.17	1.42	94.8831	3.10	1.27	100.2082	6.82	2.78
28.788194	20.702778	0.75	NA	108.1324	107.3546	100.3611	104.8935	107.3567	96.1427	99.7036	94.354	92.6774	97.6294	91.2627	92.3281	92.791	101.4403	105.3117	102.9961	109.3282	105.6197	3.18	1.42	95.2950	3.15	1.29	100.6992	6.84	2.79
28.913194	20.827778	0.875	NA	108.6003	107.8299	100.7999	105.3814	107.8467	96.4931	100.2504	94.6834	93.0133	98.0293	91.6867	92.764	93.2436	101.9588	105.7648	103.4843	109.8394	106.0916	3.20	1.43	95.6927	3.20	1.31	101.1758	6.87	2.80
29.038194	20.952778	1	NA	109.0587	108.3032	101.2186	105.8594	108.333	96.8307	100.8042	95.0122	93.3565	98.4315	92.1087	93.165	93.6962	102.4584	106.2084	103.9694	110.3504	106.5546	3.22	1.44	96.0906	3.25	1.33	101.6413	6.90	2.82
29.163194	21.077778	1.125	NA	109.5156	108.7767	101.6741	106.3209	108.8205	97.1985	101.2963	95.3622	93.754	98.8699	92.5248	93.5308	94.0887	102.8667	106.6556	104.4295	110.8548	107.0216	3.23	1.44	96.5010	3.28	1.34	102.0710	6.94	2.83
29.288194	21.202778	1.25	NA	109.9911	109.2764	102.1427	106.817	109.3093	97.6214	101.6929	95.7934	94.1913	99.3918	92.9152	93.9186	94.4808	103.2967	107.1135	104.9067	111.3595	107.5073	3.23	1.45	96.9343	3.29	1.34	102.5126	6.99	2.85
29.413194	21.327778	1.375	NA	110.473	109.7566	102.6107	107.3361	109.7877	98.0771	102.0858	96.258	94.6139	99.931	93.279	94.354	94.9136	103.7549	107.5716	105.3981	111.8711	107.9928	3.24	1.45	97.3741	3.31	1.35	102.9772	7.02	2.86
29.538194	21.452778	1.5	NA	110.9425	110.2492	103.0944	107.8592	110.2822	98.5354	102.499	96.7204	95.0384	100.4151	93.6575	94.8087	95.3389	104.2174	108.0144	105.8941	112.375	108.4855	3.23	1.45	97.8110	3.33	1.36	103.4414	7.04	2.87
29.663194	21.577778	1.625	NA	111.4062	110.7638	103.5736	108.3841	110.7967	98.9879	102.9059	97.1767	95.4938	100.8441	94.04	95.2582	95.7521	104.6645	108.4651	106.409	112.8633	108.9849	3.24	1.45	98.2414	3.33	1.36	103.9020	7.06	2.88
29.788194	21.702778	1.75	NA	111.8873	111.2771	104.0458	108.9104	111.3079	99.4304	103.3197	97.5923	95.9561	101.2912	94.4593	95.7194	96.1959	105.0703	108.9388	106.9268	113.3755	109.4857	3.25	1.45	98.6748	3.33	1.36	104.3711	7.08	2.89
29.913194	21.827778	1.875	NA	112.3826	111.782	104.5232	109.4269	111.8131	99.8469	103.7428	97.9663	96.4146	101.7684	94.9242	96.1919	96.68	105.4905	109.4204	107.4355	113.8867	109.9856	3.26	1.46	99.1105	3.32	1.36	104.8508	7.09	2.89
30.038194	21.952778	2	NA	112.8934	112.2894	104.9979	109.9323	112.313	100.2866	104.1561	98.3428	96.8672	102.248	95.4027	96.647	97.1643	105.9056	109.9008	107.9459	114.3992	110.4852	3.27	1.46	99.5506	3.31	1.35	105.3271	7.10	2.90
30.163194	22.077778	2.125	NA	113.3995	112.7995	105.4695	110.4347	112.8242	100.7229	104.5845	98.7565	97.2825	102.77	95.8609	97.0998	97.6348	106.3153	110.3734	108.4586	114.9226	110.9855	3.29	1.47	99.9962	3.32	1.36	105.8007	7.13	2.91
30.288194	22.202778	2.25	NA	113.8871	113.3013	105.9535	110.9338	113.3493	101.1229	105.0157	99.1922	97.6608	103.306	96.3144	97.5662	98.0876	106.7225	110.8357	108.961	115.4588	111.4850	3.30	1.47	100.4353	3.34	1.37	106.2720	7.15	2.92
30.413194	22.327778	2.375	NA	114.3683	113.8078	106.4505	111.4284	113.8774	101.5318	105.447	99.6203	98.0464	103.8292	96.7463	98.0419	98.5346	107.1247	111.2953	109.4472	115.9989	111.9865	3.30	1.48	100.8702	3.37	1.37	106.7404	7.17	2.93
30.538194	22.452778	2.5	NA	114.8537	114.3302	106.9479	111.9187	114.3934	101.9184	105.9084	100.0718	98.4569	104.3031	97.1248	98.5405	98.9594	107.5556	111.7653	109.9289	116.5434	112.4888	3.30	1.48	101.2972	3.40	1.39	107.2155	7.19	2.94
30.663194	22.577778	2.625	NA	115.3389	114.8588	107.444	112.4021	114.9084	102.3467	106.4347	100.5219	98.841	104.7427	97.4997	99.0164	99.3881	107.988	112.2336	110.4164	117.0882	112.9904	3.31	1.48	101.7311	3.44	1.41	107.6885	7.22	2.95
30.788194	22.702778	2.75	NA	115.8272	115.3799	107.9344	112.8935	115.4298	102.834	106.9207	100.9423	99.1979	105.2247	97.8839	99.4385	99.8317	108.3906	112.6978	110.9149	117.6283	113.4930	3.32	1.48	102.1672	3.49	1.43	108.1503	7.26	2.96
30.913194	22.827778	2.875	NA	116.3104	115.8937	108.4154	113.384	115.9434	103.3078	107.3004	101.3721	99.5997	105.6817	98.2923	99.8605	100.2525	108.7866	113.1551	111.4192	118.1652	113.9894	3.33	1.49	102.5923	3.50	1.43	108.6065	7.30	2.98
31.038194	22.952778	3	NA	116.8016	116.406	108.8936	113.8713	116.4525	103.743	107.6869	101.8133	100.0157	106.1409	98.7323	100.2892	100.6725	109.1912	113.62	111.9225	118.6898	114.4850	3.34	1.49	103.0220	3.49	1.42	109.0642	7.34	2.99
31.163194	23.077778	3.125	NA	117.295	116.9128	109.3659	114.3699	116.9646	104.1645	108.1287	102.2458	100.3836	106.6393	99.1768	100.7521	101.1026	109.6026	114.0918	112.4251	119.187	114.9816	3.35	1.50	103.4565	3.51	1.43	109.5269	7.36	3.00
31.288194	23.202778	3.25	NA	117.7731	117.4126	109.8295	114.8773	117.482	104.6165	108.6325	102.6858	100.7751	107.0975	99.5903	101.2245	101.5495	110.0231	114.5441	112.9299	119.68	115.4749	3.36	1.50	103.8996	3.55	1.45	109.9918	7.37	3.01
31.413194	23.327778	3.375	NA	118.2497	117.9155	110.3006	115.3831	118.0026	105.0692	109.205	103.1305	101.2287	107.5142	100.0117	101.6695	101.9794	110.4785	114.9975	113.4363	120.1758	115.9703	3.38	1.51	104.3599	3.58	1.46	110.4562	7.39	3.02
31.538194	23.452778	3.5	NA	118.7339	118.4195	110.7798	115.8765	118.5226	105.5351	109.7515	103.5631	101.6996	107.9619	100.4762	102.094	102.4156	110.9421	115.4556	113.9426	120.6654	116.4665	3.39	1.51	104.8312	3.60	1.47	110.9192	7.41	3.03
31.663194	23.577778	3.625	NA	119.2335	118.9231	111.2527	116.3604	119.0386	105.9446	110.2165	104.0064	102.1407	108.4132	100.9097	102.5519	102.8161	111.4118	115.9133	114.4457	121.1551	116.9617	3.40	1.52	105.2719	3.61	1.47	111.3823	7.44	3.04
