days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
13.335417	5.25	-14.702778	NA	-2.2765	8.6951	229.1206	8.2686	-2.0707	51.5494	118.1673	25.4825	36.7044	120.6864	60.818	171.9883	279.0472	12.7451	14.6725	17.2558	-2.0833	48.3474	101.20	45.26	68.9013	40.98	16.73	82.2709	116.20	47.44
13.460417	5.375	-14.577778	NA	-2.3297	8.6822	230.8674	8.2118	-2.0908	51.8687	118.5041	25.5214	36.8457	120.8913	60.9977	173.0186	279.0621	12.6925	14.7027	17.2306	-2.0948	48.6682	101.99	45.61	69.1048	41.05	16.76	82.4353	116.38	47.51
13.585417	5.5	-14.452778	NA	-2.4031	8.6401	232.5062	8.1466	-2.091	52.1533	118.7329	25.5126	36.922	121.03	61.1097	174.0445	279.0526	12.6213	14.6714	17.2302	-2.118	48.9598	102.74	45.95	69.2434	41.10	16.78	82.5837	116.55	47.58
13.710417	5.625	-14.327778	NA	-2.4477	8.565	234.1237	8.0662	-2.0863	52.4154	118.8624	25.5056	36.9734	121.1127	61.2059	174.9256	279.0296	12.5388	14.5705	17.2197	-2.1557	49.2442	103.49	46.28	69.3459	41.12	16.79	82.6881	116.71	47.65
13.835417	5.75	-14.202778	NA	-2.509	8.4905	235.616	7.9824	-2.1232	52.6774	118.9101	25.507	37.0099	121.1947	61.3228	175.75	279.0269	12.4623	14.4791	17.169	-2.22	49.4913	104.18	46.59	69.4370	41.12	16.79	82.7779	116.87	47.71
13.960417	5.875	-14.077778	NA	-2.5949	8.4379	236.969	7.9205	-2.1789	52.9399	118.9557	25.5227	37.084	121.318	61.4252	176.5758	279.049	12.3976	14.4388	17.106	-2.2855	49.7107	104.81	46.87	69.5409	41.12	16.79	82.8803	117.04	47.78
14.085417	6	-13.952778	NA	-2.6379	8.3912	238.3192	7.8342	-2.2367	53.209	119.0318	25.5518	37.1781	121.3973	61.5207	177.2709	279.0727	12.3328	14.3669	17.0429	-2.3415	49.9340	105.44	47.16	69.6481	41.11	16.78	82.9574	117.19	47.84
14.210417	6.125	-13.827778	NA	-2.6728	8.3402	239.6499	7.7289	-2.2945	53.4767	119.1118	25.5808	37.2749	121.449	61.6163	177.951	279.0963	12.268	14.3051	16.9798	-2.3975	50.1503	106.06	47.43	69.7516	41.10	16.78	83.0338	117.34	47.90
14.335417	6.25	-13.702778	NA	-2.6636	8.2572	240.8788	7.6403	-2.3054	53.7336	119.2176	25.6181	37.3765	121.4662	61.7131	178.4724	279.1011	12.2355	14.305	16.9568	-2.4414	50.3615	106.63	47.69	69.8542	41.08	16.77	83.1049	117.44	47.94
14.460417	6.375	-13.577778	NA	-2.7005	8.1828	241.9724	7.5992	-2.3419	53.9647	119.3079	25.6823	37.4634	121.5057	61.8069	178.8716	279.0777	12.244	14.3183	16.9637	-2.4641	50.5424	107.14	47.91	69.9552	41.06	16.76	83.1685	117.50	47.97
14.585417	6.5	-13.452778	NA	-2.7851	8.1366	243.0334	7.573	-2.4405	54.1642	119.3978	25.7803	37.5269	121.5506	61.9029	179.2383	279.0366	12.237	14.2722	16.9313	-2.4804	50.7035	107.64	48.14	70.0538	41.05	16.76	83.2058	117.55	47.99
14.710417	6.625	-13.327778	NA	-2.8213	8.13	244.0313	7.5525	-2.5286	54.3412	119.4116	25.8591	37.566	121.5546	61.9657	179.6337	278.9882	12.2026	14.2127	16.8617	-2.5068	50.8728	108.11	48.35	70.1164	41.01	16.74	83.2320	117.63	48.02
14.835417	6.75	-13.202778	NA	-2.8549	8.1532	245.0292	7.5057	-2.6405	54.5307	119.3752	25.8781	37.6252	121.5266	61.9806	180.0085	278.9683	12.2077	14.1419	16.8024	-2.539	51.0385	108.57	48.56	70.1527	40.97	16.72	83.2650	117.70	48.05
14.960417	6.875	-13.077778	NA	-2.9149	8.1202	245.9871	7.4173	-2.7313	54.7312	119.3379	25.8681	37.6958	121.5337	62.0413	180.2901	278.9716	12.2259	14.071	16.7906	-2.5618	51.1757	109.03	48.76	70.2013	40.93	16.71	83.2979	117.76	48.07
15.085417	7	-12.952778	NA	-3.0213	8.0125	246.8291	7.3296	-2.7721	54.9828	119.3009	25.876	37.7827	121.607	62.1714	180.4856	278.952	12.2308	14.0073	16.8162	-2.6093	51.2756	109.45	48.95	70.2868	40.90	16.70	83.3138	117.79	48.09
15.210417	7.125	-12.827778	NA	-3.0934	7.9241	247.6611	7.2785	-2.8308	55.2368	119.3637	25.9205	37.8151	121.6956	62.3125	180.6716	278.9331	12.2177	13.9803	16.8404	-2.7017	51.3879	109.85	49.13	70.3907	40.90	16.70	83.3236	117.83	48.11
15.335417	7.25	-12.702778	NA	-3.1636	7.8542	248.5801	7.2615	-2.8896	55.4398	119.4465	25.9844	37.8352	121.7728	62.426	180.7967	278.9803	12.2228	13.9284	16.8428	-2.7849	51.5285	110.28	49.32	70.4841	40.90	16.70	83.3310	117.89	48.13
15.460417	7.375	-12.577778	NA	-3.2267	7.7831	249.5078	7.2577	-2.948	55.5992	119.4664	26.0316	37.8226	121.8216	62.5211	180.9185	279.0366	12.2166	13.8718	16.8185	-2.8443	51.6748	110.72	49.52	70.5438	40.90	16.70	83.3363	117.95	48.15
15.585417	7.5	-12.452778	NA	-3.2872	7.6854	250.3344	7.1982	-3.0247	55.7502	119.4852	26.0678	37.8347	121.893	62.559	180.9791	279.0277	12.153	13.7894	16.8065	-2.8919	51.7812	111.12	49.69	70.5983	40.90	16.70	83.3106	117.98	48.16
15.710417	7.625	-12.327778	NA	-3.3476	7.5825	251.1125	7.1161	-3.1249	55.8893	119.5013	26.1714	37.8753	121.9438	62.6005	181.0334	278.9857	12.0671	13.712	16.7971	-2.9387	51.8677	111.51	49.87	70.6636	40.87	16.69	83.2761	118.00	48.17
15.835417	7.75	-12.202778	NA	-3.3969	7.4851	251.8269	7.068	-3.2279	56.0237	119.5683	26.3113	37.8943	121.9866	62.6729	181.073	278.9505	11.9965	13.6429	16.7418	-2.9954	51.9510	111.86	50.03	70.7429	40.85	16.68	83.2349	118.03	48.18
15.960417	7.875	-12.077778	NA	-3.4786	7.4049	252.4911	6.9916	-3.3329	56.1699	119.5963	26.4493	37.9287	122.0294	62.7441	181.1496	278.9458	11.9362	13.607	16.6606	-3.0365	52.0152	112.19	50.18	70.8196	40.82	16.67	83.2105	118.06	48.20
16.085417	8	-11.952778	NA	-3.562	7.3322	253.1439	6.9017	-3.4381	56.2788	119.6233	26.5863	37.9521	122.0722	62.8143	181.2494	278.9623	11.8759	13.5835	16.5794	-3.0596	52.0755	112.53	50.32	70.8878	40.79	16.65	83.1985	118.11	48.22
16.210417	8.125	-11.827778	NA	-3.6715	7.2711	253.7443	6.7865	-3.476	56.3368	119.639	26.6793	37.9748	122.1148	62.9197	181.2777	278.9657	11.8157	13.5288	16.4831	-3.0948	52.1309	112.83	50.46	70.9441	40.78	16.65	83.1627	118.14	48.23
16.335417	8.25	-11.702778	NA	-3.7627	7.2232	254.308	6.6642	-3.464	56.4324	119.6548	26.7847	38.0222	122.1721	62.994	181.2722	278.9659	11.7712	13.4713	16.3646	-3.1479	52.1937	113.11	50.58	71.0100	40.75	16.64	83.1162	118.18	48.25
16.460417	8.375	-11.577778	NA	-3.7889	7.1787	254.7951	6.5591	-3.5368	56.5739	119.6763	26.9559	38.0503	122.2178	63.0485	181.2584	278.9916	11.7468	13.4003	16.2654	-3.1793	52.2414	113.35	50.69	71.0871	40.72	16.62	83.0805	118.21	48.26
16.585417	8.5	-11.452778	NA	-3.8342	7.1294	255.2951	6.4613	-3.6518	56.7124	119.6368	27.1618	38.071	122.2602	63.1457	181.2156	279.0188	11.725	13.305	16.1921	-3.1874	52.2800	113.61	50.81	71.1646	40.66	16.60	83.0448	118.24	48.27
16.710417	8.625	-11.327778	NA	-3.953	7.0724	255.793	6.349	-3.7559	56.8336	119.643	27.3622	38.0658	122.3034	63.245	181.171	279.0202	11.7029	13.2575	16.0965	-3.198	52.3011	113.88	50.93	71.2422	40.61	16.58	83.0083	118.25	48.28
16.835417	8.75	-11.202778	NA	-4.0537	7	256.2316	6.2425	-3.8284	56.9393	119.6715	27.5727	38.0546	122.3466	63.3338	181.1447	279.017	11.6907	13.233	15.9819	-3.2131	52.3184	114.11	51.03	71.3197	40.58	16.57	82.9757	118.26	48.28
16.960417	8.875	-11.077778	NA	-4.1267	6.9082	256.617	6.1808	-3.8402	57.0695	119.7388	27.7761	38.0801	122.3684	63.4112	181.1266	279.0257	11.677	13.1995	15.8655	-3.2453	52.3478	114.31	51.12	71.4073	40.54	16.55	82.9415	118.29	48.29
17.085417	9	-10.952778	NA	-4.1615	6.8461	256.9785	6.1263	-3.856	57.194	119.8581	27.9943	38.1279	122.4305	63.469	181.1327	279.0375	11.648	13.1211	15.781	-3.3064	52.3867	114.49	51.20	71.5123	40.52	16.54	82.9023	118.32	48.31
17.210417	9.125	-10.827778	NA	-4.2156	6.7979	257.3059	6.0632	-3.8657	57.2962	119.9387	28.2601	38.1647	122.5142	63.5123	181.1376	279.0669	11.6271	13.034	15.7544	-3.3833	52.4171	114.66	51.28	71.6144	40.48	16.53	82.8728	118.36	48.32
17.335417	9.25	-10.702778	NA	-4.3039	6.7912	257.6203	6.0123	-3.9012	57.4443	119.9868	28.5083	38.1735	122.5884	63.5381	181.0913	279.1089	11.6297	12.9926	15.7261	-3.4728	52.4437	114.82	51.35	71.7066	40.45	16.51	82.8460	118.39	48.33
17.460417	9.375	-10.577778	NA	-4.3735	6.8287	257.9289	5.9466	-3.9599	57.5785	119.9989	28.7369	38.1891	122.6857	63.5587	181.064	279.1288	11.622	12.939	15.6649	-3.5288	52.4742	114.97	51.42	71.7913	40.41	16.50	82.8150	118.41	48.34
17.585417	9.5	-10.452778	NA	-4.418	6.8635	258.2473	5.8928	-3.9827	57.6694	120.0207	29.0199	38.2242	122.7748	63.6207	181.0837	279.1458	11.6103	12.885	15.5936	-3.5493	52.5206	115.13	51.49	71.8883	40.37	16.48	82.7948	118.44	48.35
17.710417	9.625	-10.327778	NA	-4.462	6.8669	258.5917	5.8365	-4.0106	57.7331	120.0843	29.3106	38.2699	122.8471	63.6848	181.1004	279.1826	11.6141	12.8213	15.5525	-3.5729	52.5645	115.29	51.56	71.9883	40.32	16.46	82.7830	118.47	48.37
17.835417	9.75	-10.202778	NA	-4.4844	6.8401	258.9546	5.7641	-4.1007	57.7704	120.147	29.5813	38.3424	122.9025	63.6723	181.0816	279.2287	11.6131	12.7195	15.5061	-3.5937	52.5947	115.48	51.64	72.0693	40.28	16.45	82.7592	118.50	48.38
17.960417	9.875	-10.077778	NA	-4.5354	6.8076	259.3473	5.6914	-4.1933	57.8077	120.189	29.8466	38.3963	122.9549	63.6596	181.0628	279.2767	11.5938	12.6177	15.4406	-3.6071	52.6235	115.68	51.74	72.1423	40.24	16.43	82.7308	118.54	48.39
18.085417	10	-9.952778	NA	-4.6135	6.7755	259.7574	5.6303	-4.2686	57.8976	120.2358	30.1175	38.4151	123.0031	63.6925	181.024	279.3245	11.5326	12.516	15.3646	-3.5748	52.6562	115.90	51.83	72.2269	40.19	16.41	82.6978	118.57	48.41
18.210417	10.125	-9.827778	NA	-4.6851	6.7301	260.1236	5.5882	-4.3448	58.0154	120.3063	30.4004	38.434	123.0321	63.7316	180.9626	279.3725	11.4457	12.4254	15.2601	-3.5237	52.6824	116.09	51.92	72.3200	40.15	16.39	82.6571	118.60	48.42
18.335417	10.25	-9.702778	NA	-4.7436	6.6874	260.4287	5.5518	-4.4156	58.1423	120.3818	30.6817	38.4478	123.0565	63.7287	180.9112	279.4425	11.3586	12.3762	15.2008	-3.4767	52.7017	116.25	51.99	72.4065	40.10	16.37	82.6354	118.63	48.43
18.460417	10.375	-9.577778	NA	-4.7857	6.6598	260.7307	5.5042	-4.4707	58.2898	120.46	30.9729	38.5289	123.1223	63.7552	180.8955	279.5543	11.2887	12.3731	15.1874	-3.447	52.7277	116.40	52.06	72.5215	40.05	16.35	82.6420	118.67	48.45
18.585417	10.5	-9.452778	NA	-4.8527	6.6102	261.0281	5.4724	-4.5201	58.4249	120.5046	31.2988	38.6315	123.1834	63.8351	180.9013	279.6461	11.2666	12.3844	15.1967	-3.4567	52.7476	116.56	52.13	72.6464	39.98	16.32	82.6564	118.71	48.46
18.710417	10.625	-9.327778	NA	-4.9627	6.5915	261.2991	5.4696	-4.5898	58.5572	120.5061	31.6358	38.6345	123.1944	63.9078	180.9214	279.6958	11.2741	12.3261	15.2002	-3.4908	52.7615	116.70	52.19	72.7393	39.90	16.29	82.6545	118.74	48.47
18.835417	10.75	-9.202778	NA	-5.0489	6.6064	261.588	5.4669	-4.6751	58.687	120.4957	31.9724	38.6282	123.2366	63.9788	180.941	279.7595	11.2735	12.2518	15.1711	-3.5026	52.7875	116.85	52.26	72.8331	39.83	16.26	82.6491	118.78	48.49
18.960417	10.875	-9.077778	NA	-5.0867	6.6158	261.8669	5.4502	-4.7255	58.8245	120.5103	32.3013	38.6219	123.2985	64.0914	180.9656	279.8603	11.2538	12.1637	15.1042	-3.5186	52.8241	116.99	52.32	72.9413	39.76	16.23	82.6382	118.84	48.51
19.085417	11	-8.952778	NA	-5.1086	6.6157	262.1423	5.4307	-4.7603	58.9634	120.5891	32.5689	38.6373	123.3185	64.2296	181.0026	279.9636	11.2264	12.0619	15.0288	-3.5558	52.8640	117.12	52.38	73.0511	39.71	16.21	82.6213	118.91	48.54
