days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
22.585417	14.5	-5.452778	NA	49.3624	46.898	74.7783	40.3735	45.8932	75.7789	77.2408	79.7109	69.2435	80.7545	66.943	65.6504	52.7738	57.0622	59.1067	39.2209	62.7974	51.4611	13.44	6.01	74.9453	5.64	2.30	56.1019	9.40	3.84
22.710417	14.625	-5.327778	NA	49.6894	47.2705	75.2954	40.6375	46.222	76.2518	77.7267	80.2535	69.6592	81.2518	67.3629	66.1132	53.1151	57.4831	59.4305	39.4403	63.0789	51.8230	13.53	6.05	75.4176	5.68	2.32	56.4435	9.46	3.86
22.835417	14.75	-5.202778	NA	50.0165	47.643	75.8124	40.9015	46.5507	76.7247	78.2127	80.7961	70.0749	81.749	67.7828	66.5761	53.4563	57.904	59.7542	39.6597	63.3604	52.1848	13.63	6.09	75.8900	5.73	2.34	56.7851	9.52	3.89
22.960417	14.875	-5.077778	NA	50.3435	48.0154	76.3295	41.1655	46.8795	77.1977	78.6987	81.3387	70.4905	82.2463	68.2027	67.0389	53.7976	58.3249	60.078	39.8791	63.6419	52.5467	13.72	6.13	76.3624	5.77	2.36	57.1267	9.59	3.91
23.085417	15	-4.952778	NA	50.6706	48.3879	76.8466	41.4295	47.2083	77.6706	79.1847	81.8814	70.9062	82.7435	68.6226	67.5018	54.1388	58.7458	60.4018	40.0985	63.9234	52.9086	13.81	6.18	76.8348	5.82	2.37	57.4684	9.65	3.94
23.210417	15.125	-4.827778	NA	50.9976	48.7604	77.3637	41.6936	47.537	78.1435	79.6707	82.424	71.3219	83.2408	69.0425	67.9646	54.4801	59.1667	60.7256	40.3179	64.2049	53.2705	13.90	6.22	77.3072	5.86	2.39	57.8100	9.71	3.96
23.335417	15.25	-4.702778	NA	51.3247	49.1328	77.8807	41.9576	47.8658	78.6164	80.1567	82.9666	71.7376	83.738	69.4624	68.4275	54.8213	59.5876	61.0494	40.5373	64.4865	53.6323	13.99	6.26	77.7796	5.91	2.41	58.1516	9.77	3.99
23.460417	15.375	-4.577778	NA	51.6517	49.5053	78.3978	42.2216	48.1946	79.0894	80.6427	83.5092	72.1532	84.2352	69.8823	68.8903	55.1626	60.0085	61.3731	40.7567	64.768	53.9942	14.08	6.30	78.2520	5.95	2.43	58.4932	9.84	4.02
23.585417	15.5	-4.452778	NA	51.9788	49.8778	78.9149	42.4856	48.5233	79.5623	81.1287	84.0518	72.5689	84.7325	70.3021	69.3532	55.5038	60.4294	61.6969	40.9761	65.0495	54.3561	14.18	6.34	78.7244	6.00	2.45	58.8348	9.90	4.04
23.710417	15.625	-4.327778	NA	52.3058	50.2502	79.432	42.7496	48.8521	80.0352	81.6147	84.5944	72.9846	85.2297	70.722	69.816	55.8451	60.8503	62.0207	41.1955	65.331	54.7179	14.27	6.38	79.1968	6.04	2.47	59.1764	9.96	4.07
23.835417	15.75	-4.202778	NA	52.6329	50.6227	79.949	43.0136	49.1809	80.5082	82.1006	85.137	73.4003	85.727	71.1419	70.2789	56.1863	61.2712	62.3445	41.4149	65.6125	55.0798	14.36	6.42	79.6692	6.09	2.48	59.5181	10.03	4.09
23.960417	15.875	-4.077778	NA	52.9599	50.9951	80.4661	43.2776	49.5096	80.9811	82.5866	85.6796	73.8159	86.2242	71.5618	70.7417	56.5276	61.6921	62.6683	41.6343	65.894	55.4417	14.45	6.46	80.1415	6.13	2.50	59.8597	10.09	4.12
24.085417	16	-3.952778	NA	53.287	51.3676	80.9832	43.5417	49.8384	81.454	83.0726	86.2222	74.2316	86.7214	71.9817	71.2046	56.8688	62.1129	62.992	41.8537	66.1755	55.8036	14.54	6.50	80.6139	6.18	2.52	60.2013	10.16	4.15
24.210417	16.125	-3.827778	NA	53.614	51.7401	81.5003	43.8057	50.1672	81.927	83.5586	86.7648	74.6473	87.2187	72.4016	71.6674	57.2101	62.5338	63.3158	42.0731	66.4571	56.1655	14.63	6.54	81.0863	6.22	2.54	60.5429	10.22	4.17
24.335417	16.25	-3.702778	NA	53.9411	52.1125	82.0173	44.0697	50.4959	82.3999	84.0446	87.3074	75.063	87.7159	72.8215	72.1303	57.5513	62.9547	63.6396	42.2925	66.7386	56.5273	14.73	6.59	81.5587	6.27	2.56	60.8845	10.29	4.20
24.460417	16.375	-3.577778	NA	54.2681	52.485	82.5344	44.3337	50.8247	82.8728	84.5306	87.85	75.4786	88.2132	73.2414	72.5931	57.8926	63.3756	63.9634	42.5119	67.0201	56.8892	14.82	6.63	82.0311	6.31	2.58	61.2261	10.36	4.23
24.585417	16.5	-3.452778	NA	54.5952	52.8575	83.0515	44.5977	51.1535	83.3457	85.0166	88.3926	75.8943	88.7104	73.6612	73.0559	58.2338	63.7965	64.2872	42.7313	67.3016	57.2511	14.91	6.67	82.5035	6.36	2.60	61.5677	10.42	4.25
24.710417	16.625	-3.327778	NA	54.9222	53.2299	83.5686	44.8617	51.4822	83.8187	85.5026	88.9352	76.31	89.2077	74.0811	73.5188	58.5751	64.2174	64.6109	42.9507	67.5831	57.6129	15.00	6.71	82.9759	6.40	2.61	61.9093	10.49	4.28
24.835417	16.75	-3.202778	NA	55.2493	53.6024	84.0856	45.1257	51.811	84.2916	85.9886	89.4778	76.7257	89.7049	74.501	73.9816	58.9163	64.6383	64.9347	43.1701	67.8646	57.9748	15.09	6.75	83.4483	6.45	2.63	62.2509	10.56	4.31
24.960417	16.875	-3.077778	NA	55.5763	53.9748	84.6027	45.3897	52.1397	84.7645	86.4745	90.0204	77.1413	90.2021	74.9209	74.4445	59.2576	65.0592	65.2585	43.3895	68.1461	58.3366	15.19	6.79	83.9206	6.49	2.65	62.5926	10.62	4.34
25.085417	17	-2.952778	NA	55.9034	54.3473	85.1198	45.6538	52.4685	85.2375	86.9605	90.563	77.557	90.6994	75.3408	74.9073	59.5989	65.4801	65.5823	43.6089	68.4277	58.6986	15.28	6.83	84.3930	6.54	2.67	62.9342	10.69	4.37
25.210417	17.125	-2.827778	NA	56.2305	54.7198	85.6369	45.9178	52.7973	85.7104	87.4465	91.1056	77.9727	91.1966	75.7607	75.3702	59.9401	65.901	65.9061	43.8283	68.7092	59.0605	15.37	6.87	84.8654	6.58	2.69	63.2758	10.76	4.39
25.335417	17.25	-2.702778	NA	56.5575	55.0922	86.1539	46.1818	53.126	86.1833	87.9325	91.6482	78.3884	91.6939	76.1806	75.833	60.2814	66.3219	66.2299	44.0478	68.9907	59.4223	15.46	6.92	85.3378	6.63	2.71	63.6174	10.83	4.42
25.460417	17.375	-2.577778	NA	56.8846	55.4647	86.671	46.4458	53.4548	86.6563	88.4185	92.1908	78.804	92.1911	76.6005	76.2959	60.6226	66.7428	66.5536	44.2672	69.2722	59.7842	15.56	6.96	85.8102	6.68	2.73	63.9591	10.90	4.45
25.585417	17.5	-2.452778	NA	57.2116	55.8372	87.1881	46.7098	53.7836	87.1292	88.9045	92.7335	79.2197	92.6883	77.0204	76.7587	60.9639	67.1637	66.8774	44.4866	69.5537	60.1461	15.65	7.00	86.2826	6.72	2.74	64.3007	10.97	4.48
